INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, glueminisat_2.2.5_Time, glueminisat_2.2.5_opt, glueminisat_2.2.5_solved, glueminisat_2.2.5_PAR, INSTANCE_ID, SAT09referencesolver:precosat_236_Time, SAT09referencesolver:precosat_236_opt, SAT09referencesolver:precosat_236_solved, SAT09referencesolver:precosat_236_PAR, INSTANCE_ID, minisathack:cir_minisat_2011-05-13\(simp\)_Time, minisathack:cir_minisat_2011-05-13\(simp\)_opt, minisathack:cir_minisat_2011-05-13\(simp\)_solved, minisathack:cir_minisat_2011-05-13\(simp\)_PAR, INSTANCE_ID, minisathackreference:minisat_2.2.0_Time, minisathackreference:minisat_2.2.0_opt, minisathackreference:minisat_2.2.0_solved, minisathackreference:minisat_2.2.0_PAR, INSTANCE_ID, minisathack:EBMiniSAT_2011-03-02_Time, minisathack:EBMiniSAT_2011-03-02_opt, minisathack:EBMiniSAT_2011-03-02_solved, minisathack:EBMiniSAT_2011-03-02_PAR, INSTANCE_ID, minisathack:contrasat_2011-03-02_Time, minisathack:contrasat_2011-03-02_opt, minisathack:contrasat_2011-03-02_solved, minisathack:contrasat_2011-03-02_PAR, INSTANCE_ID, minisathack:LR_GL_SHR_2011-03-02_Time, minisathack:LR_GL_SHR_2011-03-02_opt, minisathack:LR_GL_SHR_2011-03-02_solved, minisathack:LR_GL_SHR_2011-03-02_PAR, INSTANCE_ID, minisathack:MiniSAT_2.2.0-agile-26_Time, minisathack:MiniSAT_2.2.0-agile-26_opt, minisathack:MiniSAT_2.2.0-agile-26_solved, minisathack:MiniSAT_2.2.0-agile-26_PAR, INSTANCE_ID, SAT09referencesolver:glucose_1.0_Time, SAT09referencesolver:glucose_1.0_opt, SAT09referencesolver:glucose_1.0_solved, SAT09referencesolver:glucose_1.0_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, EBGlucose_1.0_Time, EBGlucose_1.0_opt, EBGlucose_1.0_solved, EBGlucose_1.0_PAR, INSTANCE_ID, Lingeling_587f\(fixed\)_Time, Lingeling_587f\(fixed\)_opt, Lingeling_587f\(fixed\)_solved, Lingeling_587f\(fixed\)_PAR, INSTANCE_ID, minisathack:minisat_psm_2011-04-01_Time, minisathack:minisat_psm_2011-04-01_opt, minisathack:minisat_psm_2011-04-01_solved, minisathack:minisat_psm_2011-04-01_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, Lingeling_587_Time, Lingeling_587_opt, Lingeling_587_solved, Lingeling_587_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, rcl_2011-04-01_Time, rcl_2011-04-01_opt, rcl_2011-04-01_solved, rcl_2011-04-01_PAR, INSTANCE_ID, MPhaseSAT64_2011-05-14\(fixed\)_Time, MPhaseSAT64_2011-05-14\(fixed\)_opt, MPhaseSAT64_2011-05-14\(fixed\)_solved, MPhaseSAT64_2011-05-14\(fixed\)_PAR, INSTANCE_ID, claspmt_2.0-R4095_Time, claspmt_2.0-R4095_opt, claspmt_2.0-R4095_solved, claspmt_2.0-R4095_PAR, INSTANCE_ID, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_Time, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_opt, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_solved, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_PAR, INSTANCE_ID, claspmt_2.0-R4095-patched\(fixed\)_Time, claspmt_2.0-R4095-patched\(fixed\)_opt, claspmt_2.0-R4095-patched\(fixed\)_solved, claspmt_2.0-R4095-patched\(fixed\)_PAR, INSTANCE_ID, Plingeling_587_Time, Plingeling_587_opt, Plingeling_587_solved, Plingeling_587_PAR, INSTANCE_ID, Plingeling_587f\(fixed\)_Time, Plingeling_587f\(fixed\)_opt, Plingeling_587f\(fixed\)_solved, Plingeling_587f\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt_Time, CryptoMiniSat_Strange-Night-2-mt_opt, CryptoMiniSat_Strange-Night-2-mt_solved, CryptoMiniSat_Strange-Night-2-mt_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_Time, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_opt, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_solved, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-seq-industrial\(fixed\)_Time, borg-sat_11.03.02-seq-industrial\(fixed\)_opt, borg-sat_11.03.02-seq-industrial\(fixed\)_solved, borg-sat_11.03.02-seq-industrial\(fixed\)_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-par-industrial\(fixed\)_Time, borg-sat_11.03.02-par-industrial\(fixed\)_opt, borg-sat_11.03.02-par-industrial\(fixed\)_solved, borg-sat_11.03.02-par-industrial\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-industrial_Time, borg-sat_11.03.02-industrial_opt, borg-sat_11.03.02-industrial_solved, borg-sat_11.03.02-industrial_PAR
74, 5000.09, 0, 5000.03, 999, 74, 5000.12, 0, 5000.31, 999, 74, 5000.04, 0, 4999.92, 999, 74, 4653.3, 2, 4653.99, 999, 74, 5000.04, 0, 4999.93, 999, 74, 5000.12, 0, 4999.93, 999, 74, 5000.05, 0, 4999.93, 999, 74, 5000.11, 0, 4999.93, 999, 74, 5000.03, 0, 4999.92, 999, 74, 5000.01, 0, 4999.92, 999, 74, 2801.15, 2, 2801.06, 999, 74, 5000.07, 0, 4999.91, 999, 74, 1519.95, 2, 1519.95, 999, 74, 5000.02, 0, 4999.93, 999, 74, 40000.4, 0, 5003.52, 999, 74, 1524.75, 2, 1524.71, 999, 74, 5000.08, 0, 5000.03, 999, 74, 5000.01, 0, 4999.91, 999, 74, 5000.07, 0, 4999.92, 999, 74, 22211.2, 2, 2780.87, 999, 74, 20397.6, 0, 5100.02, 999, 74, 40000.4, 0, 5007.31, 999, 74, 15587.2, 2, 1950.35, 999, 74, 16885.7, 2, 2113.55, 999, 74, 40000.9, 0, 5003.79, 999, 74, 40001.0, 0, 5009.0, 999, 74, 5000.04, 0, 4993.46, 999, 74, 5000.03, 0, 5000.13, 999, 74, 5000.07, 0, 4999.93, 999, 74, 39800.6, 0, 4999.5, 999, 74, 40000.8, 0, 5018.14, 999
75, 5000.05, 0, 4999.92, 999, 75, 622.811, 2, 622.797, 999, 75, 5000.02, 0, 4999.92, 999, 75, 4124.27, 2, 4124.16, 999, 75, 5000.06, 0, 4999.93, 999, 75, 5000.05, 0, 4999.92, 999, 75, 2923.67, 2, 2923.61, 999, 75, 1935.46, 2, 1935.4, 999, 75, 5000.06, 0, 4999.93, 999, 75, 1532.2, 2, 1532.6, 999, 75, 1051.47, 2, 1051.46, 999, 75, 5000.06, 0, 4999.91, 999, 75, 1553.69, 2, 1553.71, 999, 75, 3094.52, 2, 3094.46, 999, 75, 5548.19, 2, 694.05, 999, 75, 1421.05, 2, 1421.0, 999, 75, 1407.63, 2, 1407.77, 999, 75, 5000.05, 0, 5000.01, 999, 75, 5000.11, 0, 4999.92, 999, 75, 25831.5, 2, 3687.0, 999, 75, 9955.02, 2, 2579.79, 999, 75, 29357.2, 2, 3675.72, 999, 75, 8264.05, 2, 1033.91, 999, 75, 8597.09, 2, 1076.21, 999, 75, 1513.68, 2, 189.405, 999, 75, 1670.02, 2, 210.191, 999, 75, 3984.74, 2, 3979.95, 999, 75, 1436.93, 2, 1437.06, 999, 75, 841.157, 2, 841.166, 999, 75, 8964.94, 2, 1126.7, 999, 75, 8374.4, 2, 1051.52, 999
76, 5000.06, 0, 4999.92, 999, 76, 1132.9, 2, 1132.87, 999, 76, 5000.1, 0, 5000.22, 999, 76, 5000.05, 0, 5000.03, 999, 76, 5000.07, 0, 4999.92, 999, 76, 5000.06, 0, 4999.92, 999, 76, 3097.03, 2, 3096.96, 999, 76, 4636.38, 2, 4636.23, 999, 76, 5000.06, 0, 4999.93, 999, 76, 2534.82, 2, 2534.75, 999, 76, 1129.19, 2, 1129.17, 999, 76, 5000.09, 0, 4999.91, 999, 76, 1828.6, 2, 1828.57, 999, 76, 2764.68, 2, 2764.63, 999, 76, 19895.8, 2, 2488.85, 999, 76, 1838.21, 2, 1838.16, 999, 76, 2178.73, 2, 2178.63, 999, 76, 5000.08, 0, 5000.01, 999, 76, 5000.04, 0, 4999.92, 999, 76, 16266.1, 2, 2312.17, 999, 76, 7166.17, 2, 1792.19, 999, 76, 11635.7, 2, 1457.41, 999, 76, 13603.3, 2, 1701.86, 999, 76, 15473.7, 2, 1937.3, 999, 76, 3318.17, 2, 417.551, 999, 76, 3151.28, 2, 394.854, 999, 76, 5000.02, 0, 4993.66, 999, 76, 3392.6, 2, 3392.69, 999, 76, 1614.2, 2, 1614.17, 999, 76, 21373.1, 2, 2684.22, 999, 76, 27321.7, 2, 3428.77, 999
77, 5000.1, 0, 5000.03, 999, 77, 326.513, 2, 326.506, 999, 77, 5000.07, 0, 4999.92, 999, 77, 5000.07, 0, 5000.13, 999, 77, 5000.05, 0, 4999.93, 999, 77, 5000.04, 0, 4999.93, 999, 77, 5000.06, 0, 4999.93, 999, 77, 2794.29, 2, 2794.19, 999, 77, 5000.07, 0, 4999.93, 999, 77, 3288.45, 2, 3288.33, 999, 77, 3240.88, 2, 3240.79, 999, 77, 2841.33, 2, 2841.27, 999, 77, 5000.07, 0, 4999.95, 999, 77, 5000.02, 0, 4999.93, 999, 77, 1262.38, 2, 157.956, 999, 77, 5000.1, 0, 4999.94, 999, 77, 294.396, 2, 294.392, 999, 77, 5000.09, 0, 5000.01, 999, 77, 5000.05, 0, 4999.92, 999, 77, 35694.2, 0, 5100.47, 999, 77, 20396.7, 0, 5100.03, 999, 77, 40000.8, 0, 5008.27, 999, 77, 40000.7, 0, 5003.94, 999, 77, 40001.1, 0, 5006.44, 999, 77, 426.865, 2, 53.4752, 999, 77, 386.561, 2, 48.5137, 999, 77, 2146.85, 2, 2144.42, 999, 77, 428.0, 0, 5100.02, 999, 77, 195.02, 2, 195.015, 999, 77, 2280.92, 2, 288.679, 999, 77, 1604.3, 2, 203.712, 999
78, 6.70298, 1, 6.70399, 999, 78, 4.84626, 1, 4.87393, 999, 78, 23.7044, 1, 23.8765, 999, 78, 7.2029, 1, 7.213, 999, 78, 5.69413, 1, 7.36863, 999, 78, 4.72228, 1, 4.72372, 999, 78, 5.97809, 1, 5.99781, 999, 78, 5.03423, 1, 5.03526, 999, 78, 5.03423, 1, 5.03729, 999, 78, 17.1224, 1, 17.1209, 999, 78, 11.2273, 1, 11.232, 999, 78, 9.27259, 1, 9.27428, 999, 78, 49.9224, 1, 50.018, 999, 78, 7.84081, 1, 7.85261, 999, 78, 33.5769, 1, 5.67958, 999, 78, 49.8324, 1, 49.9474, 999, 78, 21.3288, 1, 21.3522, 999, 78, 9.79351, 1, 9.79896, 999, 78, 21.5697, 1, 21.5729, 999, 78, 37.8732, 1, 34.6426, 999, 78, 13.475, 1, 11.1096, 999, 78, 40.1339, 1, 36.5091, 999, 78, 17.0384, 1, 6.6416, 999, 78, 62.2855, 1, 13.4877, 999, 78, 228.779, 1, 30.5782, 999, 78, 209.983, 1, 28.1893, 999, 78, 369.07, 1, 369.094, 999, 78, 119.8, 1, 120.012, 999, 78, 32.0461, 1, 32.0449, 999, 78, 507.233, 1, 398.194, 999, 78, 524.203, 1, 369.514, 999
79, 15.3057, 2, 15.3171, 999, 79, 13.346, 2, 13.3466, 999, 79, 31.3692, 2, 31.3706, 999, 79, 17.4613, 2, 17.4612, 999, 79, 13.7979, 2, 13.7996, 999, 79, 11.7682, 2, 11.7699, 999, 79, 22.2116, 2, 22.2144, 999, 79, 15.2367, 2, 15.2358, 999, 79, 12.6521, 2, 12.6512, 999, 79, 21.9807, 2, 21.9793, 999, 79, 12.7611, 2, 12.7621, 999, 79, 17.5473, 2, 17.5505, 999, 79, 41.7966, 2, 41.799, 999, 79, 19.0331, 2, 27.0654, 999, 79, 211.235, 2, 30.3937, 999, 79, 41.9426, 2, 41.9439, 999, 79, 58.6391, 2, 58.7397, 999, 79, 15.9506, 2, 15.951, 999, 79, 44.6192, 2, 44.619, 999, 79, 161.354, 2, 26.353, 999, 79, 41.2777, 2, 11.7113, 999, 79, 178.254, 2, 25.6536, 999, 79, 301.63, 2, 38.4541, 999, 79, 303.831, 2, 38.7919, 999, 79, 416.72, 2, 59.2694, 999, 79, 367.32, 2, 50.1296, 999, 79, 84.1242, 2, 84.3153, 999, 79, 112.32, 2, 112.424, 999, 79, 40.0689, 2, 40.0693, 999, 79, 334.222, 2, 61.4483, 999, 79, 318.173, 2, 65.2606, 999
80, 3.53046, 1, 3.54639, 999, 80, 2.22566, 1, 2.22721, 999, 80, 6.91195, 1, 6.98674, 999, 80, 2.71059, 1, 2.71052, 999, 80, 2.39764, 1, 2.39749, 999, 80, 1.92071, 1, 1.92017, 999, 80, 2.28965, 1, 2.29068, 999, 80, 2.57461, 1, 2.57569, 999, 80, 2.51562, 1, 2.5234, 999, 80, 5.8771, 1, 5.8766, 999, 80, 4.25335, 1, 4.25249, 999, 80, 4.28435, 1, 4.29023, 999, 80, 23.5794, 1, 23.6265, 999, 80, 3.58046, 1, 3.95007, 999, 80, 28.9606, 1, 4.18099, 999, 80, 23.5414, 1, 23.5692, 999, 80, 7.64484, 1, 7.65312, 999, 80, 4.49631, 1, 4.50072, 999, 80, 16.6065, 1, 16.6068, 999, 80, 7.36988, 1, 5.992, 999, 80, 6.58, 1, 4.86768, 999, 80, 7.42587, 1, 6.09639, 999, 80, 44.9512, 1, 8.28559, 999, 80, 14.3838, 1, 3.63573, 999, 80, 82.1445, 1, 10.8849, 999, 80, 72.7999, 1, 9.82584, 999, 80, 97.8381, 1, 98.0226, 999, 80, 91.84, 1, 91.9341, 999, 80, 18.2122, 1, 18.2134, 999, 80, 138.822, 1, 85.8324, 999, 80, 152.701, 1, 89.8256, 999
81, 0.419935, 1, 0.421229, 999, 81, 0.38894, 1, 0.389418, 999, 81, 1.03684, 1, 1.04716, 999, 81, 0.475927, 1, 0.479728, 999, 81, 0.377942, 1, 0.37862, 999, 81, 0.370943, 1, 0.370543, 999, 81, 0.395939, 1, 0.395693, 999, 81, 0.38694, 1, 0.388512, 999, 81, 0.381941, 1, 0.382677, 999, 81, 2.42963, 1, 2.42918, 999, 81, 0.673897, 1, 0.675225, 999, 81, 0.798877, 1, 0.798496, 999, 81, 4.33234, 1, 4.33986, 999, 81, 0.655899, 1, 1.30905, 999, 81, 5.31719, 1, 0.776383, 999, 81, 4.32434, 1, 4.32806, 999, 81, 2.34364, 1, 2.34803, 999, 81, 0.757883, 1, 0.758312, 999, 81, 3.55846, 1, 3.55925, 999, 81, 0.941855, 1, 0.633713, 999, 81, 1.3248, 1, 0.941759, 999, 81, 1.62375, 1, 0.694312, 999, 81, 3.78942, 1, 0.826119, 999, 81, 4.73728, 1, 0.952834, 999, 81, 22.1206, 1, 2.93944, 999, 81, 21.3538, 1, 2.77846, 999, 81, 11.7112, 1, 22.7224, 999, 81, 21.94, 1, 22.172, 999, 81, 2.31165, 1, 2.31266, 999, 81, 12.5151, 1, 8.64959, 999, 81, 14.8067, 1, 9.27746, 999
82, 6.28204, 1, 6.28291, 999, 82, 5.00724, 1, 5.01143, 999, 82, 16.5545, 1, 16.6303, 999, 82, 4.11437, 1, 4.11487, 999, 82, 5.55715, 1, 5.55952, 999, 82, 6.33004, 1, 6.34598, 999, 82, 5.45217, 1, 5.46706, 999, 82, 4.53331, 1, 4.5468, 999, 82, 5.62015, 1, 5.61969, 999, 82, 5.39218, 1, 5.39135, 999, 82, 4.80627, 1, 4.8078, 999, 82, 4.32734, 1, 4.33262, 999, 82, 40.0659, 1, 40.128, 999, 82, 6.48301, 1, 12.9428, 999, 82, 50.6433, 1, 8.12381, 999, 82, 39.9839, 1, 40.0191, 999, 82, 113.956, 1, 113.964, 999, 82, 7.17891, 1, 7.184, 999, 82, 19.966, 1, 19.9675, 999, 82, 6.91495, 1, 5.4113, 999, 82, 8.5337, 1, 5.59234, 999, 82, 7.58385, 1, 5.22508, 999, 82, 115.327, 1, 18.8792, 999, 82, 145.454, 1, 21.8442, 999, 82, 224.593, 1, 28.8096, 999, 82, 203.296, 1, 25.89, 999, 82, 109.62, 1, 120.694, 999, 82, 124.1, 1, 124.24, 999, 82, 18.4612, 1, 18.4608, 999, 82, 119.273, 1, 93.0404, 999, 82, 245.335, 1, 108.409, 999
83, 0.746885, 1, 0.747211, 999, 83, 0.58491, 1, 0.585971, 999, 83, 1.52177, 1, 1.54307, 999, 83, 0.58591, 1, 0.585505, 999, 83, 0.537917, 1, 0.554654, 999, 83, 0.610906, 1, 0.610902, 999, 83, 0.562914, 1, 0.563235, 999, 83, 0.576911, 1, 0.581214, 999, 83, 0.542916, 1, 0.544257, 999, 83, 1.16582, 1, 1.16687, 999, 83, 1.04584, 1, 1.04737, 999, 83, 1.19682, 1, 1.19775, 999, 83, 8.65768, 1, 8.66705, 999, 83, 1.12483, 1, 2.2736, 999, 83, 6.01008, 1, 0.9375, 999, 83, 8.62569, 1, 8.63271, 999, 83, 6.16906, 1, 6.17442, 999, 83, 1.20382, 1, 1.20382, 999, 83, 7.03293, 1, 7.0537, 999, 83, 3.3055, 1, 2.29506, 999, 83, 2.13468, 1, 1.56826, 999, 83, 3.22251, 1, 2.27946, 999, 83, 2.6506, 1, 0.966893, 999, 83, 2.6006, 1, 0.880667, 999, 83, 60.7738, 1, 7.89902, 999, 83, 59.169, 1, 7.72903, 999, 83, 20.3989, 1, 31.6474, 999, 83, 34.31, 1, 34.4926, 999, 83, 7.13191, 1, 7.13294, 999, 83, 34.7867, 1, 16.199, 999, 83, 45.829, 1, 18.3439, 999
84, 2063.36, 2, 2063.29, 999, 84, 2605.08, 2, 2605.01, 999, 84, 2329.02, 2, 2328.98, 999, 84, 2723.85, 2, 2723.87, 999, 84, 1455.4, 2, 1455.36, 999, 84, 1731.35, 2, 1731.3, 999, 84, 3173.19, 2, 3173.1, 999, 84, 2764.54, 2, 2764.5, 999, 84, 1501.44, 2, 1501.39, 999, 84, 5000.01, 0, 4999.92, 999, 84, 3764.88, 2, 3764.8, 999, 84, 5000.1, 0, 5000.01, 999, 84, 3425.26, 2, 3425.19, 999, 84, 4455.05, 2, 4455.09, 999, 84, 36572.6, 2, 4575.32, 999, 84, 3456.84, 2, 3456.74, 999, 84, 5000.14, 0, 4999.98, 999, 84, 4093.08, 2, 4092.98, 999, 84, 3880.6, 2, 3880.5, 999, 84, 18821.7, 2, 2382.64, 999, 84, 4910.02, 2, 1232.02, 999, 84, 20135.8, 2, 2548.94, 999, 84, 34574.7, 2, 4327.26, 999, 84, 30005.0, 2, 3759.12, 999, 84, 40001.0, 0, 5006.52, 999, 84, 40001.1, 0, 5005.62, 999, 84, 5000.11, 0, 4994.07, 999, 84, 5000.09, 0, 5000.03, 999, 84, 5000.1, 0, 4999.98, 999, 84, 35997.2, 0, 4642.09, 999, 84, 26531.3, 0, 3450.77, 999
85, 1.05484, 1, 1.05562, 999, 85, 1.02684, 1, 1.02805, 999, 85, 2.24066, 1, 2.26964, 999, 85, 0.952854, 1, 0.953099, 999, 85, 0.78688, 1, 0.789376, 999, 85, 0.875865, 1, 0.878938, 999, 85, 0.828873, 1, 0.829939, 999, 85, 0.821874, 1, 0.821677, 999, 85, 0.801877, 1, 0.821272, 999, 85, 1.81272, 1, 1.81252, 999, 85, 1.54277, 1, 1.54325, 999, 85, 1.78073, 1, 1.78047, 999, 85, 12.3841, 1, 12.4008, 999, 85, 1.50077, 1, 2.867, 999, 85, 19.1671, 1, 2.6201, 999, 85, 12.3091, 1, 12.3222, 999, 85, 8.91764, 1, 8.92185, 999, 85, 1.61275, 1, 1.61353, 999, 85, 9.64153, 1, 9.64132, 999, 85, 4.34934, 1, 3.66267, 999, 85, 3.64045, 1, 2.20048, 999, 85, 4.5773, 1, 3.67324, 999, 85, 16.6125, 1, 2.84236, 999, 85, 12.894, 1, 2.33237, 999, 85, 77.7862, 1, 9.97561, 999, 85, 74.0437, 1, 9.47509, 999, 85, 27.0399, 1, 38.1435, 999, 85, 47.31, 1, 47.4079, 999, 85, 6.75097, 1, 6.75117, 999, 85, 44.3023, 1, 22.14, 999, 85, 62.2825, 1, 24.5743, 999
86, 6.557, 1, 6.57184, 999, 86, 5.50016, 1, 5.51218, 999, 86, 7.34688, 1, 7.46094, 999, 86, 14.7818, 1, 14.7871, 999, 86, 21.5497, 1, 21.55, 999, 86, 4.17337, 1, 4.17496, 999, 86, 7.61984, 1, 7.62156, 999, 86, 3.60945, 1, 4.55923, 999, 86, 9.8285, 1, 9.82852, 999, 86, 539.476, 1, 539.467, 999, 86, 5.2492, 1, 5.36168, 999, 86, 9.02463, 1, 9.02775, 999, 86, 34.9647, 1, 35.0184, 999, 86, 37.3293, 1, 37.3299, 999, 86, 37.7403, 1, 5.59908, 999, 86, 31.7182, 1, 31.7701, 999, 86, 13.9039, 1, 13.9185, 999, 86, 5.71413, 1, 5.72131, 999, 86, 34.2638, 1, 34.2647, 999, 86, 10.0835, 1, 6.0664, 999, 86, 7.94879, 1, 6.29911, 999, 86, 8.35373, 1, 5.72798, 999, 86, 101.833, 1, 15.4884, 999, 86, 19.2201, 1, 4.87107, 999, 86, 136.575, 1, 18.113, 999, 86, 112.442, 1, 15.0928, 999, 86, 173.724, 1, 184.87, 999, 86, 115.03, 1, 115.114, 999, 86, 17.6923, 1, 17.6922, 999, 86, 237.001, 1, 142.956, 999, 86, 271.936, 1, 150.549, 999
87, 15.2347, 1, 15.2357, 999, 87, 15.7036, 1, 15.707, 999, 87, 5.19521, 1, 5.21406, 999, 87, 12.2171, 1, 12.2242, 999, 87, 3.9304, 1, 3.93201, 999, 87, 3.43448, 1, 3.43555, 999, 87, 1.99969, 1, 2.00034, 999, 87, 10.1595, 1, 10.1595, 999, 87, 4.69129, 1, 4.69234, 999, 87, 2.70359, 1, 2.70401, 999, 87, 2.13967, 1, 6.83635, 999, 87, 17.1414, 1, 17.1438, 999, 87, 19.869, 1, 19.8801, 999, 87, 2.90356, 1, 5.8116, 999, 87, 30.2294, 1, 3.93465, 999, 87, 19.868, 1, 19.8752, 999, 87, 39.0481, 1, 39.056, 999, 87, 2.55661, 1, 2.56148, 999, 87, 7.46986, 1, 7.46968, 999, 87, 1.69874, 1, 1.13432, 999, 87, 5.40118, 1, 2.37371, 999, 87, 4.50231, 1, 1.49758, 999, 87, 58.4601, 1, 8.08853, 999, 87, 68.7086, 1, 9.32706, 999, 87, 41.3517, 1, 5.39965, 999, 87, 30.7983, 1, 4.0009, 999, 87, 23.7554, 1, 34.7676, 999, 87, 61.31, 1, 61.4131, 999, 87, 13.33, 1, 13.3297, 999, 87, 75.5065, 1, 21.2431, 999, 87, 46.3639, 1, 17.7157, 999
88, 5000.11, 0, 5000.03, 999, 88, 5000.1, 0, 5000.42, 999, 88, 5000.06, 0, 4999.94, 999, 88, 5000.1, 0, 4999.94, 999, 88, 5000.04, 0, 5000.04, 999, 88, 5000.06, 0, 5000.04, 999, 88, 5000.06, 0, 4999.93, 999, 88, 5000.1, 0, 4999.93, 999, 88, 5000.07, 0, 4999.94, 999, 88, 5000.02, 0, 4999.82, 999, 88, 5000.07, 0, 5000.01, 999, 88, 5000.0, 0, 4999.91, 999, 88, 5000.12, 0, 5000.03, 999, 88, 5000.04, 0, 4999.93, 999, 88, 35636.2, 0, 5100.02, 999, 88, 5000.07, 0, 4999.92, 999, 88, 5000.2, 0, 5000.0, 999, 88, 5000.1, 0, 5000.01, 999, 88, 5000.09, 0, 5000.02, 999, 88, 35739.9, 0, 5100.64, 999, 88, 20392.5, 0, 5100.03, 999, 88, 40001.4, 0, 5010.27, 999, 88, 40000.3, 0, 5004.27, 999, 88, 40000.5, 0, 5009.03, 999, 88, 40001.0, 0, 5006.25, 999, 88, 40000.9, 0, 5011.18, 999, 88, 5000.03, 0, 4993.76, 999, 88, 5000.06, 0, 5000.43, 999, 88, 5000.09, 0, 4999.94, 999, 88, 39020.1, 0, 4911.45, 999, 88, 40000.4, 0, 5032.76, 999
89, 1463.52, 1, 1463.48, 999, 89, 5000.03, 0, 4999.92, 999, 89, 5000.09, 0, 4999.92, 999, 89, 2588.3, 1, 2588.26, 999, 89, 847.939, 1, 847.912, 999, 89, 1311.41, 1, 1311.37, 999, 89, 2905.29, 1, 2905.29, 999, 89, 5000.09, 0, 4999.93, 999, 89, 2872.98, 1, 2872.9, 999, 89, 5000.09, 0, 4999.92, 999, 89, 2127.38, 1, 2127.37, 999, 89, 5000.05, 0, 5000.01, 999, 89, 5000.07, 0, 4999.95, 999, 89, 1198.33, 1, 1200.11, 999, 89, 13024.1, 1, 1862.16, 999, 89, 5000.13, 0, 4999.94, 999, 89, 5000.11, 0, 4999.88, 999, 89, 3017.71, 1, 3017.68, 999, 89, 3769.99, 1, 3769.87, 999, 89, 39985.1, 1, 5008.15, 999, 89, 6261.8, 1, 1566.75, 999, 89, 18272.5, 1, 2288.81, 999, 89, 4971.99, 1, 622.868, 999, 89, 6221.88, 1, 779.35, 999, 89, 2473.52, 1, 309.649, 999, 89, 9625.04, 1, 1215.7, 999, 89, 5000.04, 0, 4994.07, 999, 89, 3784.53, 1, 3784.54, 999, 89, 5000.05, 0, 4999.93, 999, 89, 7862.52, 1, 998.904, 999, 89, 1187.16, 1, 162.218, 999
90, 339.89, 2, 339.881, 999, 90, 1372.3, 2, 1372.27, 999, 90, 234.082, 2, 234.075, 999, 90, 293.959, 2, 293.955, 999, 90, 218.453, 2, 218.45, 999, 90, 332.897, 2, 332.891, 999, 90, 1568.76, 2, 1568.72, 999, 90, 121.028, 2, 121.045, 999, 90, 221.391, 2, 221.383, 999, 90, 108.357, 2, 108.358, 999, 90, 564.893, 2, 564.884, 999, 90, 1877.54, 2, 1877.49, 999, 90, 128.511, 2, 128.508, 999, 90, 71.4401, 2, 71.445, 999, 90, 227.884, 2, 28.5393, 999, 90, 129.037, 2, 129.033, 999, 90, 13.7789, 2, 13.7796, 999, 90, 5000.06, 0, 4999.91, 999, 90, 136.607, 2, 136.605, 999, 90, 338.239, 2, 42.5297, 999, 90, 357.46, 2, 89.6229, 999, 90, 139.755, 2, 17.73, 999, 90, 314.462, 2, 39.5023, 999, 90, 471.76, 2, 59.1985, 999, 90, 47.4308, 2, 6.12783, 999, 90, 51.8201, 2, 6.82524, 999, 90, 95.9114, 2, 96.0366, 999, 90, 20.55, 2, 20.6949, 999, 90, 7.18691, 2, 7.18709, 999, 90, 167.246, 2, 23.4257, 999, 90, 178.718, 2, 25.1212, 999
