INSTANCE_ID, EagleUP_1.565.350_Time, EagleUP_1.565.350_opt, EagleUP_1.565.350_solved, EagleUP_1.565.350_PAR, INSTANCE_ID, SAT09referencesolver:TNM_2009-03-22_Time, SAT09referencesolver:TNM_2009-03-22_opt, SAT09referencesolver:TNM_2009-03-22_solved, SAT09referencesolver:TNM_2009-03-22_PAR, INSTANCE_ID, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_Time, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_opt, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_solved, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_PAR, INSTANCE_ID, borg-sat_11.03.02-seq-random\(fixed\)_Time, borg-sat_11.03.02-seq-random\(fixed\)_opt, borg-sat_11.03.02-seq-random\(fixed\)_solved, borg-sat_11.03.02-seq-random\(fixed\)_PAR, INSTANCE_ID, adaptg2wsat2011_2011-03-02_Time, adaptg2wsat2011_2011-03-02_opt, adaptg2wsat2011_2011-03-02_solved, adaptg2wsat2011_2011-03-02_PAR, INSTANCE_ID, sattime2011_2011-03-02_Time, sattime2011_2011-03-02_opt, sattime2011_2011-03-02_solved, sattime2011_2011-03-02_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, csls_pnorm-8cores_Time, csls_pnorm-8cores_opt, csls_pnorm-8cores_solved, csls_pnorm-8cores_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, borg-sat_11.03.02-par-random\(fixed\)_Time, borg-sat_11.03.02-par-random\(fixed\)_opt, borg-sat_11.03.02-par-random\(fixed\)_solved, borg-sat_11.03.02-par-random\(fixed\)_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, SAT09referencesolver:SATzilla2009_R_2009-03-22_Time, SAT09referencesolver:SATzilla2009_R_2009-03-22_opt, SAT09referencesolver:SATzilla2009_R_2009-03-22_solved, SAT09referencesolver:SATzilla2009_R_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_M_2011-02-16_Time, MPhaseSAT_M_2011-02-16_opt, MPhaseSAT_M_2011-02-16_solved, MPhaseSAT_M_2011-02-16_PAR, INSTANCE_ID, march_rw_2011-03-02_Time, march_rw_2011-03-02_opt, march_rw_2011-03-02_solved, march_rw_2011-03-02_PAR, INSTANCE_ID, SAT09referencesolver:march_hi_hi_Time, SAT09referencesolver:march_hi_hi_opt, SAT09referencesolver:march_hi_hi_solved, SAT09referencesolver:march_hi_hi_PAR, INSTANCE_ID, SAT09referencesolver:gnovelty+2_2009-03-22_Time, SAT09referencesolver:gnovelty+2_2009-03-22_opt, SAT09referencesolver:gnovelty+2_2009-03-22_solved, SAT09referencesolver:gnovelty+2_2009-03-22_PAR, INSTANCE_ID, borg-sat_11.03.02-random_Time, borg-sat_11.03.02-random_opt, borg-sat_11.03.02-random_solved, borg-sat_11.03.02-random_PAR
31, 144.181, 1, 144.179, 999, 31, 1916.55, 1, 1916.5, 999, 31, 268.1, 1, 268.098, 999, 31, 103.526, 1, 103.507, 999, 31, 498.188, 1, 498.181, 999, 31, 404.745, 1, 404.761, 999, 31, 3162.79, 1, 3162.72, 999, 31, 681.087, 1, 85.325, 999, 31, 803.1, 1, 803.222, 999, 31, 1047.16, 1, 136.828, 999, 31, 12809.3, 1, 1602.41, 999, 31, 4998.7, 0, 4998.52, 999, 31, 5000.03, 0, 4999.91, 999, 31, 5000.08, 0, 4999.91, 999, 31, 5000.11, 0, 5000.01, 999, 31, 4999.63, 0, 5000.01, 999, 31, 826.611, 1, 109.263, 999
32, 5000.06, 0, 5000.11, 999, 32, 1424.47, 1, 1424.43, 999, 32, 52.1051, 1, 52.1103, 999, 32, 391.801, 1, 390.876, 999, 32, 653.217, 1, 653.202, 999, 32, 404.812, 1, 404.804, 999, 32, 4374.76, 1, 4374.65, 999, 32, 919.095, 1, 115.135, 999, 32, 5000.03, 0, 5000.02, 999, 32, 8593.24, 0, 1086.91, 999, 32, 18585.4, 1, 2324.98, 999, 32, 4999.13, 0, 4998.98, 999, 32, 5000.09, 0, 4999.92, 999, 32, 5000.07, 0, 4999.92, 999, 32, 5000.08, 0, 4999.91, 999, 32, 5000.06, 0, 4999.91, 999, 32, 7523.65, 1, 951.345, 999
33, 5000.04, 0, 4999.81, 999, 33, 5000.06, 0, 4999.91, 999, 33, 611.74, 1, 611.731, 999, 33, 3546.0, 0, 3532.25, 999, 33, 5000.07, 0, 4999.92, 999, 33, 5000.12, 0, 5000.02, 999, 33, 5000.03, 0, 4999.91, 999, 33, 40001.0, 0, 5010.54, 999, 33, 5000.03, 0, 5000.02, 999, 33, 10312.9, 0, 1298.12, 999, 33, 39971.5, 0, 5000.02, 999, 33, 4999.27, 0, 4999.11, 999, 33, 5000.1, 0, 4999.91, 999, 33, 5000.06, 0, 4999.94, 999, 33, 5000.04, 0, 4999.93, 999, 33, 5000.03, 0, 4999.91, 999, 33, 9470.04, 0, 1191.41, 999
34, 5000.04, 0, 4999.81, 999, 34, 5000.03, 0, 4999.91, 999, 34, 5000.04, 0, 4999.91, 999, 34, 3557.63, 0, 3547.53, 999, 34, 5000.09, 0, 4999.92, 999, 34, 5000.12, 0, 5000.02, 999, 34, 5000.04, 0, 4999.91, 999, 34, 40000.9, 0, 5011.35, 999, 34, 4999.91, 0, 5000.02, 999, 34, 10257.8, 0, 1291.62, 999, 34, 39972.0, 0, 5000.02, 999, 34, 4998.4, 0, 4998.23, 999, 34, 5000.02, 0, 4999.91, 999, 34, 5000.12, 0, 5000.04, 999, 34, 5000.07, 0, 4999.93, 999, 34, 5000.05, 0, 4999.91, 999, 34, 9678.5, 0, 1372.91, 999
35, 5000.01, 0, 4999.91, 999, 35, 975.969, 1, 975.949, 999, 35, 200.801, 1, 200.802, 999, 35, 5000.11, 0, 4982.83, 999, 35, 3414.57, 1, 3414.48, 999, 35, 1344.59, 1, 1344.56, 999, 35, 5000.1, 0, 5000.01, 999, 35, 2027.36, 1, 253.956, 999, 35, 5000.06, 0, 5000.02, 999, 35, 6391.71, 1, 809.89, 999, 35, 17076.8, 1, 2136.26, 999, 35, 4998.53, 0, 4998.41, 999, 35, 5000.05, 0, 4999.92, 999, 35, 5000.04, 0, 4999.92, 999, 35, 5000.03, 0, 4999.91, 999, 35, 5000.03, 0, 4999.91, 999, 35, 7540.54, 0, 953.808, 999
36, 0.203968, 1, 0.205533, 999, 36, 0.747885, 1, 0.748779, 999, 36, 0.274957, 1, 0.276038, 999, 36, 1.11283, 1, 1.29044, 999, 36, 4.06038, 1, 4.06038, 999, 36, 2.40263, 1, 2.40289, 999, 36, 0.984849, 1, 0.987673, 999, 36, 1.22881, 1, 0.169023, 999, 36, 25.34, 1, 25.4642, 999, 36, 4.04738, 1, 1.51706, 999, 36, 6.74497, 1, 0.855418, 999, 36, 6.536, 1, 6.53611, 999, 36, 17.3454, 1, 17.3454, 999, 36, 5000.09, 0, 4999.94, 999, 36, 5000.05, 0, 4999.93, 999, 36, 2.03869, 1, 2.04, 999, 36, 3.32649, 1, 1.3638, 999
37, 0.337947, 1, 0.338406, 999, 37, 6.18406, 1, 6.18491, 999, 37, 1.70574, 1, 1.70646, 999, 37, 103.129, 1, 102.855, 999, 37, 15.5546, 1, 15.5567, 999, 37, 41.4227, 1, 41.4221, 999, 37, 9.42357, 1, 9.42544, 999, 37, 25.0062, 1, 3.14495, 999, 37, 297.53, 1, 297.657, 999, 37, 14.6378, 1, 2.89162, 999, 37, 95.4065, 1, 11.9458, 999, 37, 73.9718, 1, 73.9762, 999, 37, 25.6241, 1, 25.6247, 999, 37, 5000.06, 0, 4999.94, 999, 37, 5000.05, 0, 4999.93, 999, 37, 31.7012, 1, 31.7017, 999, 37, 16.2355, 1, 3.17227, 999
38, 5000.1, 0, 5000.01, 999, 38, 5000.02, 0, 4999.91, 999, 38, 5000.03, 0, 4999.91, 999, 38, 3451.09, 0, 3439.74, 999, 38, 5000.06, 0, 4999.92, 999, 38, 5000.07, 0, 4999.92, 999, 38, 4999.9, 0, 5000.02, 999, 38, 40000.6, 0, 5010.73, 999, 38, 5000.09, 0, 5000.02, 999, 38, 8746.55, 0, 1102.31, 999, 38, 39972.6, 0, 5000.02, 999, 38, 4998.91, 0, 4998.79, 999, 38, 5000.04, 0, 4999.91, 999, 38, 5000.14, 0, 5000.04, 999, 38, 5000.13, 0, 5000.03, 999, 38, 5000.03, 0, 4999.91, 999, 38, 10134.3, 0, 1273.9, 999
39, 37.6373, 1, 37.6366, 999, 39, 423.375, 1, 423.364, 999, 39, 249.569, 1, 249.572, 999, 39, 3648.22, 0, 3638.14, 999, 39, 5000.04, 0, 4999.92, 999, 39, 512.273, 1, 512.472, 999, 39, 5000.09, 0, 5000.02, 999, 39, 3403.94, 1, 426.3, 999, 39, 653.74, 1, 653.834, 999, 39, 6305.08, 0, 794.977, 999, 39, 10754.5, 1, 1345.36, 999, 39, 4838.87, 1, 4838.72, 999, 39, 5000.06, 0, 4999.91, 999, 39, 5000.1, 0, 4999.95, 999, 39, 5000.06, 0, 4999.93, 999, 39, 1455.29, 1, 1455.26, 999, 39, 2639.88, 1, 332.687, 999
40, 3727.61, 1, 3727.53, 999, 40, 5000.08, 0, 4999.91, 999, 40, 2363.84, 1, 2363.78, 999, 40, 3550.33, 0, 3539.83, 999, 40, 5000.07, 0, 4999.92, 999, 40, 5000.12, 0, 5000.02, 999, 40, 5000.01, 0, 4999.91, 999, 40, 40000.5, 0, 5010.13, 999, 40, 5000.04, 0, 5000.02, 999, 40, 3556.32, 1, 450.829, 999, 40, 39971.4, 0, 5000.02, 999, 40, 4999.19, 0, 4999.05, 999, 40, 5000.06, 0, 4999.91, 999, 40, 5000.1, 0, 5000.04, 999, 40, 5000.11, 0, 4999.92, 999, 40, 5000.05, 0, 4999.91, 999, 40, 8622.68, 0, 1084.7, 999
41, 334.106, 1, 334.097, 999, 41, 605.132, 1, 605.116, 999, 41, 76.4464, 1, 76.4463, 999, 41, 295.966, 1, 295.126, 999, 41, 1654.13, 1, 1654.07, 999, 41, 1549.21, 1, 1549.24, 999, 41, 4067.85, 1, 4067.73, 999, 41, 6797.75, 1, 851.712, 999, 41, 5000.09, 0, 5000.12, 999, 41, 734.118, 1, 95.5996, 999, 41, 7360.1, 1, 920.834, 999, 41, 4723.07, 1, 4723.03, 999, 41, 2461.22, 1, 2461.16, 999, 41, 5000.12, 0, 5000.02, 999, 41, 4999.93, 0, 5000.01, 999, 41, 5000.06, 0, 4999.91, 999, 41, 1877.31, 1, 239.108, 999
42, 286.978, 1, 286.972, 999, 42, 61.3647, 1, 61.3668, 999, 42, 229.672, 1, 229.676, 999, 42, 3449.79, 0, 3438.64, 999, 42, 204.733, 1, 204.731, 999, 42, 2565.86, 1, 2565.79, 999, 42, 5000.06, 0, 4999.91, 999, 42, 40000.3, 0, 5010.63, 999, 42, 1466.37, 1, 1466.46, 999, 42, 10031.3, 0, 1424.61, 999, 42, 3987.97, 1, 498.862, 999, 42, 164.623, 1, 164.623, 999, 42, 5000.02, 0, 4999.91, 999, 42, 5000.09, 0, 5000.05, 999, 42, 5000.13, 0, 4999.94, 999, 42, 365.606, 1, 365.598, 999, 42, 191.161, 1, 29.1647, 999
43, 5000.04, 0, 4999.81, 999, 43, 5000.06, 0, 4999.91, 999, 43, 5000.09, 0, 5000.01, 999, 43, 3452.93, 0, 3440.84, 999, 43, 5000.04, 0, 4999.92, 999, 43, 5000.1, 0, 5000.22, 999, 43, 5000.02, 0, 4999.92, 999, 43, 40000.4, 0, 5011.13, 999, 43, 5000.05, 0, 5000.02, 999, 43, 10220.2, 0, 1285.01, 999, 43, 39971.5, 0, 5000.02, 999, 43, 4998.48, 0, 4998.37, 999, 43, 5000.06, 0, 4999.91, 999, 43, 5000.13, 0, 5000.04, 999, 43, 5000.1, 0, 4999.93, 999, 43, 5000.06, 0, 4999.91, 999, 43, 9470.19, 0, 1190.3, 999
44, 5000.02, 0, 4999.91, 999, 44, 5000.06, 0, 4999.91, 999, 44, 5000.02, 0, 4999.91, 999, 44, 1989.63, 0, 1983.43, 999, 44, 5000.06, 0, 4999.91, 999, 44, 5000.07, 0, 4999.92, 999, 44, 5000.02, 0, 4999.91, 999, 44, 40000.3, 0, 5009.83, 999, 44, 5000.06, 0, 5000.02, 999, 44, 10093.6, 0, 1269.61, 999, 44, 39972.5, 0, 5000.02, 999, 44, 4998.27, 0, 4998.15, 999, 44, 5000.09, 0, 4999.91, 999, 44, 5000.12, 0, 5000.04, 999, 44, 5000.05, 0, 4999.93, 999, 44, 5000.04, 0, 4999.81, 999, 44, 10165.5, 0, 1282.72, 999
45, 11.2623, 1, 11.2622, 999, 45, 71.9081, 1, 71.9053, 999, 45, 15.5746, 1, 15.576, 999, 45, 68.9905, 1, 68.9843, 999, 45, 61.7306, 1, 61.73, 999, 45, 457.038, 1, 457.031, 999, 45, 231.355, 1, 231.347, 999, 45, 62.5575, 1, 7.84577, 999, 45, 367.35, 1, 367.464, 999, 45, 232.02, 1, 30.534, 999, 45, 170.89, 1, 21.4301, 999, 45, 159.695, 1, 159.699, 999, 45, 30.8623, 1, 30.8633, 999, 45, 5000.13, 0, 4999.94, 999, 45, 5000.09, 0, 4999.92, 999, 45, 88.5015, 1, 88.4999, 999, 45, 53.2749, 1, 8.18039, 999
46, 316.53, 1, 316.521, 999, 46, 937.266, 1, 937.241, 999, 46, 205.402, 1, 205.403, 999, 46, 5000.03, 0, 4996.61, 999, 46, 5000.09, 0, 5000.02, 999, 46, 4932.0, 1, 4931.85, 999, 46, 3539.89, 1, 3539.89, 999, 46, 37754.6, 0, 5100.03, 999, 46, 4999.95, 0, 5000.02, 999, 46, 891.587, 1, 117.617, 999, 46, 39971.8, 0, 5000.02, 999, 46, 4998.69, 0, 4998.58, 999, 46, 5000.11, 0, 4999.92, 999, 46, 5000.04, 0, 4999.92, 999, 46, 5000.09, 0, 4999.91, 999, 46, 5000.04, 0, 4999.91, 999, 46, 1890.57, 1, 242.471, 999
47, 5000.03, 0, 4999.91, 999, 47, 5000.04, 0, 4999.91, 999, 47, 569.666, 1, 569.662, 999, 47, 3454.55, 0, 3443.04, 999, 47, 5000.06, 0, 4999.92, 999, 47, 5000.06, 0, 4999.92, 999, 47, 5000.1, 0, 5000.01, 999, 47, 40001.0, 0, 5011.13, 999, 47, 5000.03, 0, 5000.02, 999, 47, 8161.42, 1, 944.84, 999, 47, 39972.0, 0, 5000.02, 999, 47, 4903.05, 1, 4902.94, 999, 47, 5000.01, 0, 5000.01, 999, 47, 5000.05, 0, 4999.95, 999, 47, 5000.11, 0, 5000.04, 999, 47, 566.818, 1, 566.806, 999, 47, 7932.97, 0, 997.805, 999
48, 5000.04, 0, 4999.81, 999, 48, 5000.03, 0, 4999.91, 999, 48, 5000.06, 0, 4999.91, 999, 48, 3545.83, 0, 3532.14, 999, 48, 5000.1, 0, 5000.02, 999, 48, 5000.08, 0, 4999.92, 999, 48, 5000.03, 0, 4999.91, 999, 48, 40000.7, 0, 5009.93, 999, 48, 4999.85, 0, 5000.02, 999, 48, 10566.1, 0, 1506.02, 999, 48, 39972.3, 0, 5000.02, 999, 48, 4998.36, 0, 4998.18, 999, 48, 5000.04, 0, 4999.91, 999, 48, 5000.09, 0, 4999.94, 999, 48, 5000.05, 0, 4999.93, 999, 48, 5000.02, 0, 4999.91, 999, 48, 11049.7, 0, 1389.41, 999
49, 11.4033, 1, 11.403, 999, 49, 174.22, 1, 174.218, 999, 49, 200.179, 1, 200.174, 999, 49, 471.205, 1, 469.843, 999, 49, 496.796, 1, 496.783, 999, 49, 671.303, 1, 671.284, 999, 49, 1617.63, 1, 1617.59, 999, 49, 3246.44, 1, 406.603, 999, 49, 3805.9, 1, 3806.57, 999, 49, 4190.44, 1, 527.55, 999, 49, 6149.17, 1, 769.208, 999, 49, 4999.0, 0, 4998.86, 999, 49, 5000.02, 0, 4999.91, 999, 49, 5000.04, 0, 4999.93, 999, 49, 5000.06, 0, 4999.92, 999, 49, 5000.09, 0, 4999.91, 999, 49, 2375.3, 0, 299.563, 999
50, 5000.06, 0, 4999.91, 999, 50, 5000.09, 0, 5000.01, 999, 50, 5000.02, 0, 4999.91, 999, 50, 1994.16, 0, 1992.13, 999, 50, 5000.04, 0, 5000.02, 999, 50, 5000.03, 0, 4999.92, 999, 50, 5000.1, 0, 5000.01, 999, 50, 40000.3, 0, 5009.93, 999, 50, 4999.97, 0, 5000.02, 999, 50, 9331.46, 0, 1174.92, 999, 50, 39972.1, 0, 5000.02, 999, 50, 4999.26, 0, 4999.07, 999, 50, 5000.07, 0, 4999.91, 999, 50, 5000.06, 0, 4999.94, 999, 50, 5000.11, 0, 4999.93, 999, 50, 5000.05, 0, 4999.91, 999, 50, 8547.9, 0, 1074.8, 999
51, 17.7483, 1, 17.7503, 999, 51, 95.5325, 1, 95.5297, 999, 51, 44.1623, 1, 44.1607, 999, 51, 33.9228, 1, 34.0484, 999, 51, 280.761, 1, 280.764, 999, 51, 64.4932, 1, 64.4968, 999, 51, 1105.51, 1, 1105.49, 999, 51, 333.788, 1, 41.8228, 999, 51, 332.75, 1, 332.868, 999, 51, 23.7894, 1, 4.35519, 999, 51, 217.763, 1, 27.2562, 999, 51, 14.9407, 1, 14.9422, 999, 51, 446.067, 1, 446.051, 999, 51, 5000.12, 0, 5000.06, 999, 51, 5000.07, 0, 4999.94, 999, 51, 21.9397, 1, 21.9392, 999, 51, 6.79497, 1, 2.31373, 999
52, 21.0608, 1, 21.0609, 999, 52, 1087.56, 1, 1087.53, 999, 52, 69.6174, 1, 69.6224, 999, 52, 323.528, 1, 322.665, 999, 52, 790.488, 1, 790.488, 999, 52, 363.275, 1, 363.271, 999, 52, 1976.74, 1, 1976.68, 999, 52, 502.106, 1, 62.886, 999, 52, 1183.81, 1, 1183.99, 999, 52, 571.631, 1, 75.2685, 999, 52, 7690.15, 1, 962.013, 999, 52, 4998.98, 0, 4998.86, 999, 52, 1226.58, 1, 1226.55, 999, 52, 5000.06, 0, 4999.92, 999, 52, 5000.06, 0, 4999.91, 999, 52, 5000.06, 0, 4999.91, 999, 52, 545.833, 1, 72.1371, 999
53, 5000.09, 0, 4999.91, 999, 53, 5000.05, 0, 4999.91, 999, 53, 5000.04, 0, 4999.91, 999, 53, 3548.33, 0, 3537.63, 999, 53, 5000.05, 0, 4999.92, 999, 53, 5000.1, 0, 5000.02, 999, 53, 5000.08, 0, 5000.02, 999, 53, 40000.3, 0, 5010.55, 999, 53, 5000.04, 0, 5000.02, 999, 53, 10933.4, 0, 1377.32, 999, 53, 39972.2, 0, 5000.02, 999, 53, 4998.39, 0, 4998.31, 999, 53, 4999.98, 0, 5000.01, 999, 53, 5000.1, 0, 4999.94, 999, 53, 5000.05, 0, 4999.93, 999, 53, 5000.05, 0, 4999.91, 999, 53, 9432.67, 0, 1186.0, 999
54, 5000.09, 0, 5000.01, 999, 54, 5000.08, 0, 5000.01, 999, 54, 5000.04, 0, 4999.91, 999, 54, 3461.82, 0, 3447.55, 999, 54, 5000.04, 0, 4999.91, 999, 54, 5000.08, 0, 4999.92, 999, 54, 4999.94, 0, 5000.01, 999, 54, 40000.8, 0, 5008.62, 999, 54, 5000.02, 0, 5000.02, 999, 54, 11671.2, 0, 1663.42, 999, 54, 23792.0, 0, 2976.12, 999, 54, 4999.03, 0, 4998.91, 999, 54, 5000.06, 0, 4999.91, 999, 54, 5000.1, 0, 4999.94, 999, 54, 5000.11, 0, 4999.93, 999, 54, 5000.03, 0, 4999.91, 999, 54, 8650.35, 0, 1088.01, 999
55, 5000.06, 0, 4999.91, 999, 55, 852.7, 1, 852.679, 999, 55, 108.77, 1, 108.777, 999, 55, 1426.32, 1, 1423.22, 999, 55, 177.324, 1, 177.319, 999, 55, 563.265, 1, 563.259, 999, 55, 2703.91, 1, 2703.84, 999, 55, 426.998, 1, 53.4991, 999, 55, 1814.28, 1, 1814.35, 999, 55, 1103.04, 1, 146.126, 999, 55, 1747.88, 1, 218.824, 999, 55, 4998.44, 0, 4998.33, 999, 55, 5000.09, 0, 4999.92, 999, 55, 5000.09, 0, 4999.92, 999, 55, 5000.05, 0, 4999.91, 999, 55, 5000.06, 0, 4999.91, 999, 55, 1188.58, 1, 155.578, 999
56, 5000.09, 0, 4999.91, 999, 56, 5000.1, 0, 5000.01, 999, 56, 5000.05, 0, 4999.91, 999, 56, 3567.88, 0, 3555.34, 999, 56, 5000.03, 0, 4999.92, 999, 56, 5000.06, 0, 4999.91, 999, 56, 4999.97, 0, 5000.01, 999, 56, 40000.5, 0, 5008.73, 999, 56, 5000.01, 0, 5000.02, 999, 56, 9533.78, 0, 1200.23, 999, 56, 39971.9, 0, 5000.02, 999, 56, 4998.52, 0, 4998.4, 999, 56, 5000.09, 0, 5000.01, 999, 56, 5000.05, 0, 4999.93, 999, 56, 5000.04, 0, 4999.93, 999, 56, 5000.03, 0, 4999.91, 999, 56, 9421.83, 0, 1521.42, 999
57, 7.10692, 1, 7.10657, 999, 57, 14.3748, 1, 14.3751, 999, 57, 58.5151, 1, 58.5139, 999, 57, 51.0982, 1, 51.2193, 999, 57, 70.0843, 1, 70.0985, 999, 57, 214.571, 1, 214.569, 999, 57, 333.379, 1, 333.371, 999, 57, 779.65, 1, 97.6597, 999, 57, 425.35, 1, 426.266, 999, 57, 30.2824, 1, 5.17116, 999, 57, 1532.24, 1, 191.713, 999, 57, 186.554, 1, 186.549, 999, 57, 351.007, 1, 351.0, 999, 57, 5000.1, 0, 4999.96, 999, 57, 5000.13, 0, 4999.95, 999, 57, 94.5436, 1, 94.5404, 999, 57, 44.3723, 1, 7.71268, 999
58, 51.8691, 1, 51.8684, 999, 58, 4633.33, 1, 4633.2, 999, 58, 33.2099, 1, 33.2122, 999, 58, 231.694, 1, 231.264, 999, 58, 422.611, 1, 422.608, 999, 58, 1191.0, 1, 1190.96, 999, 58, 592.748, 1, 592.734, 999, 58, 11643.9, 1, 1458.78, 999, 58, 832.1, 1, 832.364, 999, 58, 372.087, 1, 48.3868, 999, 58, 8526.94, 1, 1066.61, 999, 58, 2964.14, 1, 2964.04, 999, 58, 5000.06, 0, 4999.91, 999, 58, 5000.15, 0, 5000.05, 999, 58, 5000.12, 0, 5000.04, 999, 58, 33.6309, 1, 33.6339, 999, 58, 1828.79, 1, 230.945, 999
59, 309.271, 1, 309.265, 999, 59, 997.281, 1, 997.251, 999, 59, 240.866, 1, 240.864, 999, 59, 229.121, 1, 229.323, 999, 59, 283.854, 1, 283.847, 999, 59, 1561.99, 1, 1562.01, 999, 59, 5000.02, 0, 4999.92, 999, 59, 14974.2, 1, 1872.88, 999, 59, 966.86, 1, 966.931, 999, 59, 658.757, 1, 85.347, 999, 59, 19709.5, 1, 2465.49, 999, 59, 322.0, 1, 321.996, 999, 59, 5000.08, 0, 4999.91, 999, 59, 5000.15, 0, 5000.05, 999, 59, 5000.06, 0, 4999.93, 999, 59, 126.529, 1, 126.527, 999, 59, 2860.9, 1, 411.499, 999
60, 155.374, 1, 155.372, 999, 60, 86.3979, 1, 86.3958, 999, 60, 4.66229, 1, 4.66336, 999, 60, 1258.61, 1, 1256.18, 999, 60, 399.913, 1, 399.901, 999, 60, 1131.48, 1, 1131.46, 999, 60, 4999.93, 0, 5000.01, 999, 60, 395.104, 1, 49.5136, 999, 60, 947.43, 1, 947.578, 999, 60, 179.08, 1, 24.1753, 999, 60, 2606.43, 1, 326.042, 999, 60, 1612.52, 1, 1612.46, 999, 60, 2534.51, 1, 2534.42, 999, 60, 5000.06, 0, 4999.94, 999, 60, 5000.06, 0, 4999.83, 999, 60, 4089.16, 1, 4089.03, 999, 60, 2473.44, 1, 313.296, 999
61, 5000.03, 0, 4999.91, 999, 61, 1051.87, 1, 1051.84, 999, 61, 58.5741, 1, 58.5794, 999, 61, 368.499, 1, 367.557, 999, 61, 596.634, 1, 596.616, 999, 61, 331.609, 1, 331.604, 999, 61, 1449.26, 1, 1449.4, 999, 61, 939.157, 1, 117.621, 999, 61, 5000.05, 0, 5000.02, 999, 61, 7747.18, 0, 918.655, 999, 61, 11149.9, 1, 1394.91, 999, 61, 4999.2, 0, 4999.09, 999, 61, 5000.12, 0, 4999.92, 999, 61, 5000.14, 0, 5000.04, 999, 61, 5000.08, 0, 4999.91, 999, 61, 5000.06, 0, 4999.91, 999, 61, 3122.84, 1, 398.963, 999
62, 1600.13, 1, 1600.09, 999, 62, 5000.04, 0, 4999.91, 999, 62, 1561.41, 1, 1561.38, 999, 62, 3458.06, 0, 3444.14, 999, 62, 5000.12, 0, 5000.02, 999, 62, 5000.1, 0, 4999.92, 999, 62, 5000.03, 0, 4999.91, 999, 62, 40000.7, 0, 5003.21, 999, 62, 1088.25, 1, 1088.32, 999, 62, 8602.94, 0, 1083.61, 999, 62, 39971.4, 0, 5000.02, 999, 62, 4999.1, 0, 4998.98, 999, 62, 5000.11, 0, 5000.01, 999, 62, 5000.13, 0, 5000.05, 999, 62, 5000.07, 0, 4999.84, 999, 62, 5000.04, 0, 4999.91, 999, 62, 9490.97, 0, 1193.61, 999
63, 33.138, 1, 33.1402, 999, 63, 565.864, 1, 565.848, 999, 63, 49.1255, 1, 49.1261, 999, 63, 295.333, 1, 294.665, 999, 63, 425.03, 1, 425.046, 999, 63, 387.847, 1, 387.837, 999, 63, 406.192, 1, 406.179, 999, 63, 346.697, 1, 43.4374, 999, 63, 5000.03, 0, 5000.02, 999, 63, 716.194, 1, 92.6267, 999, 63, 9228.74, 1, 1154.44, 999, 63, 3367.6, 1, 3367.54, 999, 63, 771.714, 1, 771.734, 999, 63, 5000.04, 0, 4999.92, 999, 63, 4999.83, 0, 5000.01, 999, 63, 2667.66, 1, 2667.62, 999, 63, 380.08, 1, 50.6959, 999
64, 5000.06, 0, 4999.91, 999, 64, 5000.11, 0, 5000.01, 999, 64, 5000.04, 0, 4999.91, 999, 64, 3552.61, 0, 3542.03, 999, 64, 5000.03, 0, 4999.92, 999, 64, 5000.04, 0, 4999.92, 999, 64, 5000.05, 0, 4999.92, 999, 64, 40000.3, 0, 5005.22, 999, 64, 5000.06, 0, 4999.92, 999, 64, 10400.9, 0, 1475.21, 999, 64, 35327.8, 0, 5000.02, 999, 64, 4998.27, 0, 4998.15, 999, 64, 5000.02, 0, 4999.91, 999, 64, 5000.07, 0, 5000.04, 999, 64, 5000.12, 0, 4999.93, 999, 64, 5000.06, 0, 4999.91, 999, 64, 9624.96, 0, 1371.81, 999
65, 5000.04, 0, 4999.81, 999, 65, 1821.13, 1, 1821.08, 999, 65, 92.7189, 1, 92.7242, 999, 65, 5000.03, 0, 4996.61, 999, 65, 3027.97, 1, 3027.86, 999, 65, 5000.05, 0, 4999.92, 999, 65, 5000.02, 0, 4999.94, 999, 65, 3675.95, 1, 460.451, 999, 65, 5000.08, 0, 5000.02, 999, 65, 13347.4, 0, 1685.33, 999, 65, 39970.5, 0, 5000.02, 999, 65, 4999.01, 0, 4998.95, 999, 65, 5000.05, 0, 4999.92, 999, 65, 5000.1, 0, 5000.03, 999, 65, 5000.1, 0, 4999.91, 999, 65, 5000.01, 0, 4999.91, 999, 65, 7200.16, 0, 910.912, 999
