INSTANCE_ID, SAT09referencesolver:SATzilla2009_C_2009-03-22_Time, SAT09referencesolver:SATzilla2009_C_2009-03-22_opt, SAT09referencesolver:SATzilla2009_C_2009-03-22_solved, SAT09referencesolver:SATzilla2009_C_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_2011-02-15_Time, MPhaseSAT_2011-02-15_opt, MPhaseSAT_2011-02-15_solved, MPhaseSAT_2011-02-15_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, Sol_2011-04-04_Time, Sol_2011-04-04_opt, Sol_2011-04-04_solved, Sol_2011-04-04_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, PicoSAT_941_Time, PicoSAT_941_opt, PicoSAT_941_solved, PicoSAT_941_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_Time, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_opt, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_solved, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_PAR, INSTANCE_ID, clasp_2.0-R4092-crafted_Time, clasp_2.0-R4092-crafted_opt, clasp_2.0-R4092-crafted_solved, clasp_2.0-R4092-crafted_PAR, INSTANCE_ID, SAT07referencesolver:minisat_SAT2007_Time, SAT07referencesolver:minisat_SAT2007_opt, SAT07referencesolver:minisat_SAT2007_solved, SAT07referencesolver:minisat_SAT2007_PAR, INSTANCE_ID, Plingeling_587f\(fixed\)_Time, Plingeling_587f\(fixed\)_opt, Plingeling_587f\(fixed\)_solved, Plingeling_587f\(fixed\)_PAR, INSTANCE_ID, jMiniSat_2011_Time, jMiniSat_2011_opt, jMiniSat_2011_solved, jMiniSat_2011_PAR, INSTANCE_ID, claspmt_2.0-R4095-patched\(fixed\)_Time, claspmt_2.0-R4095-patched\(fixed\)_opt, claspmt_2.0-R4095-patched\(fixed\)_solved, claspmt_2.0-R4095-patched\(fixed\)_PAR, INSTANCE_ID, claspmt_2.0-R4095_Time, claspmt_2.0-R4095_opt, claspmt_2.0-R4095_solved, claspmt_2.0-R4095_PAR, INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, SAT09referencesolver:clasp_1.2.0-SAT09-32_Time, SAT09referencesolver:clasp_1.2.0-SAT09-32_opt, SAT09referencesolver:clasp_1.2.0-SAT09-32_solved, SAT09referencesolver:clasp_1.2.0-SAT09-32_PAR, INSTANCE_ID, SArTagnan_2011-05-15\(fixed\)_Time, SArTagnan_2011-05-15\(fixed\)_opt, SArTagnan_2011-05-15\(fixed\)_solved, SArTagnan_2011-05-15\(fixed\)_PAR, INSTANCE_ID, priss_1.0_Time, priss_1.0_opt, priss_1.0_solved, priss_1.0_PAR, INSTANCE_ID, sathys_2011-04-01_Time, sathys_2011-04-01_opt, sathys_2011-04-01_solved, sathys_2011-04-01_PAR, INSTANCE_ID, SApperloT2010_2011-05-15\(fixed\)_Time, SApperloT2010_2011-05-15\(fixed\)_opt, SApperloT2010_2011-05-15\(fixed\)_solved, SApperloT2010_2011-05-15\(fixed\)_PAR, INSTANCE_ID, sattime+_2011-03-02_Time, sattime+_2011-03-02_opt, sattime+_2011-03-02_solved, sattime+_2011-03-02_PAR, INSTANCE_ID, sattime_2011-03-02_Time, sattime_2011-03-02_opt, sattime_2011-03-02_solved, sattime_2011-03-02_PAR
86, 4999.08, 0, 4998.97, 999, 86, 5000.11, 0, 5000.06, 999, 86, 40000.5, 0, 5004.32, 999, 86, 5000.18, 0, 4972.43, 999, 86, 5000.06, 0, 4999.91, 999, 86, 5000.19, 0, 5000.09, 999, 86, 5000.11, 0, 5000.03, 999, 86, 5000.02, 0, 4999.92, 999, 86, 5000.23, 0, 5000.16, 999, 86, 5000.06, 0, 4999.92, 999, 86, 40000.6, 0, 5009.04, 999, 86, 5000.05, 0, 4999.93, 999, 86, 5000.17, 0, 5000.01, 999, 86, 40000.8, 0, 5013.03, 999, 86, 5000.11, 0, 4973.25, 999, 86, 40002.4, 0, 5015.36, 999, 86, 35648.4, 0, 5101.4, 999, 86, 5000.08, 0, 4999.97, 999, 86, 5000.09, 0, 4999.96, 999, 86, 40000.4, 0, 5006.82, 999, 86, 20396.1, 0, 5100.02, 999, 86, 5000.01, 0, 4999.92, 999, 86, 5000.13, 0, 4999.98, 999, 86, 5000.05, 0, 4999.81, 999, 86, 5000.09, 0, 4999.92, 999
87, 4998.56, 0, 4998.44, 999, 87, 5000.11, 0, 4999.93, 999, 87, 40000.5, 0, 5006.12, 999, 87, 5000.19, 0, 4973.12, 999, 87, 5000.09, 0, 5000.11, 999, 87, 5000.14, 0, 4999.97, 999, 87, 5000.08, 0, 4999.93, 999, 87, 5000.09, 0, 5000.02, 999, 87, 5000.25, 0, 5000.19, 999, 87, 5000.06, 0, 4999.92, 999, 87, 40001.0, 0, 5013.37, 999, 87, 5000.07, 0, 4999.92, 999, 87, 5000.14, 0, 5000.02, 999, 87, 40000.6, 0, 5014.05, 999, 87, 5000.06, 0, 4969.85, 999, 87, 40002.1, 0, 5012.23, 999, 87, 40002.0, 0, 5011.31, 999, 87, 5000.09, 0, 4999.97, 999, 87, 5000.08, 0, 4999.96, 999, 87, 40001.1, 0, 5011.04, 999, 87, 20396.5, 0, 5100.02, 999, 87, 5000.09, 0, 5000.03, 999, 87, 5000.12, 0, 4999.97, 999, 87, 5000.11, 0, 4999.91, 999, 87, 5000.08, 0, 4999.93, 999
88, 4998.49, 0, 4998.3, 999, 88, 5000.06, 0, 4999.91, 999, 88, 40000.6, 0, 5003.52, 999, 88, 5000.08, 0, 4974.16, 999, 88, 5000.0, 0, 5000.01, 999, 88, 5000.06, 0, 4999.94, 999, 88, 5000.05, 0, 4999.93, 999, 88, 5000.03, 0, 5000.02, 999, 88, 5000.1, 0, 5000.02, 999, 88, 5000.09, 0, 4999.92, 999, 88, 40000.4, 0, 5010.72, 999, 88, 5000.06, 0, 4999.82, 999, 88, 5000.06, 0, 4999.91, 999, 88, 40001.0, 0, 5012.27, 999, 88, 5000.07, 0, 4999.03, 999, 88, 40000.8, 0, 5006.64, 999, 88, 35663.4, 0, 5100.04, 999, 88, 5000.04, 0, 4999.92, 999, 88, 5000.02, 0, 4999.91, 999, 88, 40000.5, 0, 5013.07, 999, 88, 20400.3, 0, 5100.02, 999, 88, 5000.08, 0, 5000.02, 999, 88, 5000.17, 0, 5000.13, 999, 88, 5000.05, 0, 4999.91, 999, 88, 5000.04, 0, 4999.92, 999
89, 4998.77, 0, 4998.66, 999, 89, 5000.07, 0, 4999.92, 999, 89, 40000.3, 0, 5003.62, 999, 89, 5000.19, 0, 4956.11, 999, 89, 5000.07, 0, 5000.01, 999, 89, 5000.06, 0, 4999.94, 999, 89, 5000.1, 0, 4999.93, 999, 89, 5000.02, 0, 4999.92, 999, 89, 5000.08, 0, 4999.93, 999, 89, 5000.08, 0, 5000.12, 999, 89, 40000.5, 0, 5007.95, 999, 89, 5000.05, 0, 4999.94, 999, 89, 5000.11, 0, 4999.95, 999, 89, 40001.1, 0, 5011.74, 999, 89, 5000.11, 0, 4987.93, 999, 89, 40002.2, 0, 5008.89, 999, 89, 40002.0, 0, 5009.11, 999, 89, 5000.11, 0, 5000.04, 999, 89, 5000.12, 0, 5000.04, 999, 89, 40000.4, 0, 5003.79, 999, 89, 20397.4, 0, 5100.02, 999, 89, 5000.01, 0, 4999.93, 999, 89, 5000.12, 0, 5000.04, 999, 89, 5000.06, 0, 4999.91, 999, 89, 5000.11, 0, 5000.02, 999
90, 4999.21, 0, 4999.07, 999, 90, 5000.05, 0, 4999.92, 999, 90, 3142.22, 2, 393.05, 999, 90, 5000.09, 0, 4919.42, 999, 90, 5000.11, 0, 5000.01, 999, 90, 5000.12, 0, 4999.94, 999, 90, 5000.04, 0, 4999.92, 999, 90, 5000.07, 0, 5000.12, 999, 90, 5000.06, 0, 4999.92, 999, 90, 5000.04, 0, 4999.91, 999, 90, 40000.3, 0, 5010.96, 999, 90, 1579.25, 2, 1579.21, 999, 90, 5000.11, 0, 5000.01, 999, 90, 40000.4, 0, 5009.97, 999, 90, 5000.09, 0, 4999.03, 999, 90, 4334.48, 2, 542.772, 999, 90, 4795.45, 2, 600.929, 999, 90, 5000.06, 0, 4999.92, 999, 90, 2519.64, 2, 2519.61, 999, 90, 40000.4, 0, 5012.44, 999, 90, 20400.4, 0, 5100.02, 999, 90, 5000.05, 0, 4999.93, 999, 90, 5000.03, 0, 4999.91, 999, 90, 5000.09, 0, 4999.91, 999, 90, 5000.07, 0, 4999.91, 999
91, 4998.93, 0, 4998.78, 999, 91, 5000.04, 0, 4999.92, 999, 91, 36504.6, 0, 5100.02, 999, 91, 5000.08, 0, 4965.96, 999, 91, 5000.06, 0, 4999.91, 999, 91, 5000.12, 0, 5000.05, 999, 91, 5000.06, 0, 4999.94, 999, 91, 5000.08, 0, 5000.02, 999, 91, 5000.07, 0, 4999.92, 999, 91, 5000.0, 0, 4999.92, 999, 91, 40001.1, 0, 5009.18, 999, 91, 5000.12, 0, 5000.02, 999, 91, 5000.07, 0, 4999.91, 999, 91, 40000.4, 0, 5010.34, 999, 91, 5000.06, 0, 4998.53, 999, 91, 40000.7, 0, 5006.72, 999, 91, 40000.8, 0, 5011.13, 999, 91, 5000.04, 0, 5000.02, 999, 91, 5000.09, 0, 5000.01, 999, 91, 40001.2, 0, 5009.13, 999, 91, 20400.5, 0, 5100.02, 999, 91, 5000.1, 0, 4999.93, 999, 91, 5000.08, 0, 5000.12, 999, 91, 5000.06, 0, 4999.91, 999, 91, 5000.05, 0, 4999.92, 999
92, 35.3206, 1, 35.3209, 999, 92, 246.762, 1, 246.756, 999, 92, 0.025995, 1, 0.0120051, 999, 92, 5000.04, 0, 4942.42, 999, 92, 67.3908, 1, 67.3893, 999, 92, 519.697, 1, 519.715, 999, 92, 330.534, 1, 330.528, 999, 92, 23.9334, 1, 23.9536, 999, 92, 5.56715, 1, 5.56725, 999, 92, 5000.04, 0, 4999.92, 999, 92, 11.9762, 1, 1.51227, 999, 92, 156.533, 1, 156.531, 999, 92, 5.98609, 1, 5.98642, 999, 92, 0.500922, 1, 0.262629, 999, 92, 47.7527, 1, 47.645, 999, 92, 1.75473, 1, 0.232959, 999, 92, 1.74373, 1, 0.229, 999, 92, 21.5937, 1, 21.5948, 999, 92, 5000.09, 0, 5000.01, 999, 92, 0.067989, 1, 0.0142859, 999, 92, 3.09353, 1, 0.795829, 999, 92, 0.017997, 1, 0.020166, 999, 92, 0.030994, 1, 0.0327659, 999, 92, 0.008997, 1, 0.010007, 999, 92, 0.007998, 1, 0.0187451, 999
93, 5.01224, 1, 5.0121, 999, 93, 0.022996, 1, 0.024958, 999, 93, 0.067989, 1, 0.0146641, 999, 93, 5000.12, 0, 4966.52, 999, 93, 0.012997, 1, 0.013528, 999, 93, 770.013, 1, 770.015, 999, 93, 602.944, 1, 602.94, 999, 93, 24.0653, 1, 24.0996, 999, 93, 0.034993, 1, 0.119419, 999, 93, 150.414, 1, 150.429, 999, 93, 0.409937, 1, 0.0653981, 999, 93, 148.238, 1, 148.248, 999, 93, 0.005998, 1, 0.00671489, 999, 93, 0.358945, 1, 0.172431, 999, 93, 0.412936, 1, 0.249318, 999, 93, 0.028995, 1, 0.013837, 999, 93, 0.014997, 1, 0.0130921, 999, 93, 0.061989, 1, 0.0635479, 999, 93, 358.815, 1, 358.808, 999, 93, 0.034994, 1, 0.015238, 999, 93, 5.79712, 1, 1.50694, 999, 93, 0.016997, 1, 0.045795, 999, 93, 0.006998, 1, 0.017829, 999, 93, 0.007997, 1, 0.00884003, 999, 93, 0.007997, 1, 0.0183451, 999
94, 5.32919, 1, 5.33028, 999, 94, 0.090985, 1, 0.091468, 999, 94, 0.013997, 1, 0.009187, 999, 94, 8.19375, 1, 8.16219, 999, 94, 0.156975, 1, 0.161573, 999, 94, 1.21881, 1, 1.21829, 999, 94, 234.801, 1, 234.797, 999, 94, 27.8038, 1, 27.8481, 999, 94, 0.202968, 1, 0.202629, 999, 94, 1939.5, 1, 1939.49, 999, 94, 0.247962, 1, 0.044759, 999, 94, 0.010998, 1, 0.01971, 999, 94, 0.016997, 1, 0.0170061, 999, 94, 0.338948, 1, 0.250278, 999, 94, 0.376942, 1, 0.529027, 999, 94, 0.006998, 1, 0.010931, 999, 94, 0.010998, 1, 0.0117511, 999, 94, 0.023996, 1, 0.0240341, 999, 94, 1.20382, 1, 1.20415, 999, 94, 0.173972, 1, 0.031814, 999, 94, 6.23405, 1, 1.5838, 999, 94, 0.017997, 1, 0.019497, 999, 94, 0.026995, 1, 0.027225, 999, 94, 0.002999, 1, 0.00597994, 999, 94, 0.002999, 1, 0.018817, 999
95, 4998.95, 0, 4998.83, 999, 95, 5000.06, 0, 4999.94, 999, 95, 0.243962, 1, 0.0383191, 999, 95, 3283.61, 0, 3269.53, 999, 95, 0.065989, 1, 0.069104, 999, 95, 5000.13, 0, 4999.96, 999, 95, 5000.12, 0, 5000.15, 999, 95, 218.63, 1, 218.796, 999, 95, 748.27, 1, 748.256, 999, 95, 5000.05, 0, 4999.91, 999, 95, 40000.6, 0, 5007.67, 999, 95, 5000.06, 0, 4999.92, 999, 95, 1137.36, 1, 1137.33, 999, 95, 22.2126, 1, 2.88874, 999, 95, 817.954, 1, 816.654, 999, 95, 875.585, 1, 109.658, 999, 95, 871.855, 1, 109.274, 999, 95, 5000.03, 0, 4999.92, 999, 95, 5000.11, 0, 4999.91, 999, 95, 0.97885, 1, 0.157084, 999, 95, 322.557, 1, 80.7289, 999, 95, 0.089985, 1, 0.115408, 999, 95, 30.6363, 1, 30.6361, 999, 95, 0.05699, 1, 0.05681, 999, 95, 0.030994, 1, 0.0313389, 999
96, 5.37518, 1, 5.37535, 999, 96, 172.194, 1, 172.19, 999, 96, 4.34834, 1, 0.567324, 999, 96, 1259.0, 1, 1249.11, 999, 96, 0.033994, 1, 0.0352509, 999, 96, 898.556, 1, 898.557, 999, 96, 5000.07, 0, 4999.94, 999, 96, 29.32, 1, 29.4733, 999, 96, 4.07738, 1, 4.07878, 999, 96, 4115.11, 1, 4115.02, 999, 96, 21.3688, 1, 2.96473, 999, 96, 154.252, 1, 154.249, 999, 96, 1.9787, 1, 1.97947, 999, 96, 8.28574, 1, 1.26954, 999, 96, 6.77297, 1, 6.49794, 999, 96, 42.5745, 1, 5.36088, 999, 96, 42.7605, 1, 5.40154, 999, 96, 1.11283, 1, 1.11418, 999, 96, 36.4485, 1, 36.4481, 999, 96, 20.0719, 1, 2.5499, 999, 96, 111.82, 1, 27.9886, 999, 96, 0.626904, 1, 0.630613, 999, 96, 0.006998, 1, 0.0242429, 999, 96, 0.016997, 1, 0.0180441, 999, 96, 0.003999, 1, 0.00978289, 999
97, 24.0673, 1, 24.0702, 999, 97, 0.044993, 1, 0.0466429, 999, 97, 0.296954, 1, 0.0485701, 999, 97, 5000.05, 0, 4930.82, 999, 97, 0.051991, 1, 0.0535989, 999, 97, 5000.12, 0, 4999.97, 999, 97, 5000.08, 0, 4999.95, 999, 97, 30.5064, 1, 30.5491, 999, 97, 5000.07, 0, 5000.12, 999, 97, 5000.0, 0, 4999.92, 999, 97, 40000.9, 0, 5008.94, 999, 97, 5000.05, 0, 4999.92, 999, 97, 5000.07, 0, 5000.01, 999, 97, 0.71589, 1, 0.229524, 999, 97, 5000.09, 0, 4995.43, 999, 97, 40000.7, 0, 5012.66, 999, 97, 35624.1, 0, 5100.14, 999, 97, 5000.05, 0, 4999.92, 999, 97, 5000.09, 0, 5000.01, 999, 97, 0.485925, 1, 0.087065, 999, 97, 20399.5, 0, 5100.02, 999, 97, 0.217966, 1, 0.254633, 999, 97, 382.769, 1, 382.772, 999, 97, 0.05399, 1, 0.054716, 999, 97, 0.038993, 1, 0.038762, 999
98, 162.785, 2, 162.786, 999, 98, 175.523, 2, 175.516, 999, 98, 39.89, 2, 5.02704, 999, 98, 3442.97, 2, 3405.16, 999, 98, 71.2862, 2, 71.3211, 999, 98, 339.623, 2, 339.618, 999, 98, 348.998, 2, 348.99, 999, 98, 161.54, 2, 161.612, 999, 98, 215.324, 2, 215.319, 999, 98, 268.446, 2, 268.443, 999, 98, 1002.77, 2, 125.663, 999, 98, 24.2703, 2, 24.2712, 999, 98, 48.8896, 2, 48.8881, 999, 98, 11526.6, 2, 1450.4, 999, 98, 267.008, 2, 266.506, 999, 98, 50.7603, 2, 6.4046, 999, 98, 51.0762, 2, 6.48418, 999, 98, 277.529, 2, 277.525, 999, 98, 32.1291, 2, 32.128, 999, 98, 2080.57, 2, 260.891, 999, 98, 20400.1, 0, 5100.02, 999, 98, 5000.03, 0, 4999.93, 999, 98, 143.564, 2, 143.561, 999, 98, 5000.07, 0, 4999.91, 999, 98, 5000.1, 0, 4999.92, 999
99, 0.007997, 1, 0.00811897, 999, 99, 0.011997, 1, 0.0204201, 999, 99, 0.017996, 1, 0.00898405, 999, 99, 0.138978, 1, 0.139982, 999, 99, 0.004998, 1, 0.00677894, 999, 99, 0.624904, 1, 0.62644, 999, 99, 0.021995, 1, 0.0230139, 999, 99, 2.75858, 1, 2.8085, 999, 99, 0.002999, 1, 0.00573491, 999, 99, 163.855, 1, 163.852, 999, 99, 0.39094, 1, 0.062484, 999, 99, 0.034994, 1, 0.035649, 999, 99, 0.002999, 1, 0.00689389, 999, 99, 0.536918, 1, 0.316899, 999, 99, 0.216966, 1, 0.167312, 999, 99, 0.009997, 1, 0.00749591, 999, 99, 0.012997, 1, 0.0125059, 999, 99, 0.001999, 1, 0.0189681, 999, 99, 7.74882, 1, 7.74953, 999, 99, 0.085986, 1, 0.0220709, 999, 99, 4.00039, 1, 1.01777, 999, 99, 0.011997, 1, 0.0210709, 999, 99, 0.001999, 1, 0.00570989, 999, 99, 0.001998, 1, 0.00620396, 999, 99, 0.001999, 1, 0.00981003, 999
100, 0.030994, 1, 0.030859, 999, 100, 0.005998, 1, 0.015777, 999, 100, 0.008998, 1, 0.0086571, 999, 100, 0.939856, 1, 0.929317, 999, 100, 0.005998, 1, 0.0084301, 999, 100, 1.18582, 1, 1.22244, 999, 100, 0.001998, 1, 0.017679, 999, 100, 2.75058, 1, 2.7722, 999, 100, 0.003999, 1, 0.0157909, 999, 100, 45.2731, 1, 45.2732, 999, 100, 0.12698, 1, 0.0241031, 999, 100, 0.002998, 1, 0.0182479, 999, 100, 0.002999, 1, 0.00597504, 999, 100, 0.316951, 1, 0.301875, 999, 100, 0.276956, 1, 0.168635, 999, 100, 0.009997, 1, 0.0125691, 999, 100, 0.009997, 1, 0.0128751, 999, 100, 0.002999, 1, 0.0153439, 999, 100, 0.117981, 1, 0.117941, 999, 100, 0.116981, 1, 0.026323, 999, 100, 2.02669, 1, 0.518437, 999, 100, 0.008997, 1, 0.019733, 999, 100, 0.002998, 1, 0.01781, 999, 100, 0.000999, 1, 0.00610312, 999, 100, 0.001999, 1, 0.0187991, 999
101, 4999.26, 0, 4999.08, 999, 101, 5000.09, 0, 5000.12, 999, 101, 0.061989, 1, 0.0235569, 999, 101, 2935.6, 0, 2919.41, 999, 101, 0.021995, 1, 0.0229791, 999, 101, 5000.13, 0, 4999.98, 999, 101, 5000.14, 0, 5000.06, 999, 101, 277.482, 1, 277.511, 999, 101, 621.974, 1, 621.952, 999, 101, 1.36379, 1, 1.36521, 999, 101, 40000.8, 0, 5010.6, 999, 101, 5000.03, 0, 4999.92, 999, 101, 7.99978, 1, 7.99941, 999, 101, 154.814, 1, 19.8901, 999, 101, 1747.75, 1, 1746.54, 999, 101, 8420.42, 1, 1054.73, 999, 101, 8622.11, 1, 1080.68, 999, 101, 1429.02, 1, 1428.99, 999, 101, 5000.08, 0, 5000.01, 999, 101, 24727.4, 1, 3098.36, 999, 101, 20400.1, 0, 5100.02, 999, 101, 0.480926, 1, 0.496538, 999, 101, 569.489, 1, 569.476, 999, 101, 0.022996, 1, 0.023904, 999, 101, 0.299953, 1, 0.301854, 999
102, 8.01978, 2, 8.02065, 999, 102, 5.2552, 2, 5.25718, 999, 102, 0.999847, 2, 0.50198, 999, 102, 1.04184, 2, 1.03648, 999, 102, 8.42272, 2, 8.42128, 999, 102, 7.74682, 2, 7.74781, 999, 102, 13.8289, 2, 13.8301, 999, 102, 16.94, 2, 17.0893, 999, 102, 1.21281, 2, 1.21363, 999, 102, 3.19651, 2, 3.19822, 999, 102, 43.5384, 2, 5.56902, 999, 102, 2.20266, 2, 2.20218, 999, 102, 0.922859, 2, 0.923121, 999, 102, 50.1814, 2, 6.68521, 999, 102, 3.74943, 2, 3.34718, 999, 102, 2.6216, 2, 0.348094, 999, 102, 2.72558, 2, 0.366276, 999, 102, 1.21581, 2, 1.21688, 999, 102, 1.90371, 2, 1.90489, 999, 102, 8.71767, 2, 1.10582, 999, 102, 8.35373, 2, 2.11082, 999, 102, 173.423, 2, 173.423, 999, 102, 5.05323, 2, 5.05365, 999, 102, 5000.03, 0, 4999.91, 999, 102, 5000.1, 0, 4999.92, 999
103, 4998.87, 0, 4998.64, 999, 103, 5000.03, 0, 4999.92, 999, 103, 0.149976, 1, 0.0245761, 999, 103, 44.5642, 1, 44.3128, 999, 103, 0.021996, 1, 0.0221499, 999, 103, 5000.09, 0, 4999.98, 999, 103, 5000.13, 0, 5000.16, 999, 103, 42.93, 1, 43.0979, 999, 103, 14.0969, 1, 14.1145, 999, 103, 0.053991, 1, 0.05399, 999, 103, 40000.8, 0, 5010.74, 999, 103, 5000.05, 0, 4999.92, 999, 103, 12.862, 1, 12.8617, 999, 103, 10.4094, 1, 1.38581, 999, 103, 31.3682, 1, 30.9453, 999, 103, 282.033, 1, 35.357, 999, 103, 303.224, 1, 43.4605, 999, 103, 84.2792, 1, 84.2779, 999, 103, 5000.06, 0, 4999.91, 999, 103, 37.5403, 1, 4.74732, 999, 103, 10428.0, 1, 2607.06, 999, 103, 0.12398, 1, 0.1248, 999, 103, 1.9427, 1, 1.94398, 999, 103, 0.015996, 1, 0.0161089, 999, 103, 0.015997, 1, 0.0184201, 999
104, 0.069988, 2, 0.0706709, 999, 104, 0.078987, 2, 0.081251, 999, 104, 0.084986, 2, 0.0183269, 999, 104, 0.065989, 2, 0.0653089, 999, 104, 0.204968, 2, 0.206383, 999, 104, 0.088985, 2, 0.088778, 999, 104, 0.046992, 2, 0.0481651, 999, 104, 2.72858, 2, 2.80154, 999, 104, 0.021995, 2, 0.022415, 999, 104, 0.046992, 2, 0.0483729, 999, 104, 0.51792, 2, 0.0774001, 999, 104, 0.038994, 2, 0.0442991, 999, 104, 0.031995, 2, 0.0334341, 999, 104, 0.514921, 2, 0.0993059, 999, 104, 0.708891, 2, 0.342269, 999, 104, 0.071988, 2, 0.0200589, 999, 104, 0.053991, 2, 0.0193359, 999, 104, 0.049991, 2, 0.053337, 999, 104, 0.033993, 2, 0.034251, 999, 104, 0.249961, 2, 0.0534611, 999, 104, 3.66844, 2, 0.92664, 999, 104, 0.089985, 2, 0.092681, 999, 104, 0.053991, 2, 0.054986, 999, 104, 5000.09, 0, 4999.91, 999, 104, 5000.04, 0, 4999.92, 999
105, 7.54585, 1, 7.54656, 999, 105, 5000.05, 0, 4999.93, 999, 105, 2.42063, 1, 0.318292, 999, 105, 441.362, 1, 440.53, 999, 105, 0.549915, 1, 0.550046, 999, 105, 5000.2, 0, 5000.14, 999, 105, 5000.14, 0, 5000.07, 999, 105, 34.6307, 1, 34.9901, 999, 105, 51.3152, 1, 51.3146, 999, 105, 0.12798, 1, 0.131186, 999, 105, 3.02354, 1, 0.402587, 999, 105, 5000.08, 0, 5000.13, 999, 105, 249.438, 1, 249.431, 999, 105, 32.694, 1, 4.31838, 999, 105, 43.8853, 1, 43.3563, 999, 105, 346.613, 1, 43.5457, 999, 105, 348.318, 1, 43.8295, 999, 105, 171.928, 1, 171.925, 999, 105, 5000.05, 0, 4999.92, 999, 105, 1.62475, 1, 0.331551, 999, 105, 1199.93, 1, 300.316, 999, 105, 0.039993, 1, 0.0407559, 999, 105, 0.167974, 1, 0.168233, 999, 105, 0.245962, 1, 0.247026, 999, 105, 0.241962, 1, 0.245238, 999
106, 5000.09, 0, 4995.12, 999, 106, 5000.04, 0, 4999.92, 999, 106, 40000.3, 0, 5003.62, 999, 106, 5000.08, 0, 4969.26, 999, 106, 5000.09, 0, 5000.01, 999, 106, 5000.1, 0, 4999.95, 999, 106, 5000.07, 0, 4999.95, 999, 106, 5000.06, 0, 5000.02, 999, 106, 5000.07, 0, 4999.92, 999, 106, 5000.06, 0, 4999.91, 999, 106, 40000.8, 0, 5012.64, 999, 106, 5000.11, 0, 5000.02, 999, 106, 5000.06, 0, 4999.91, 999, 106, 40000.5, 0, 5011.26, 999, 106, 5000.09, 0, 4997.93, 999, 106, 40000.5, 0, 5013.04, 999, 106, 40000.4, 0, 5008.54, 999, 106, 5000.04, 0, 4999.92, 999, 106, 5000.06, 0, 5000.01, 999, 106, 40001.1, 0, 5008.71, 999, 106, 20400.2, 0, 5100.02, 999, 106, 5000.1, 0, 5000.02, 999, 106, 5000.11, 0, 5000.02, 999, 106, 5000.1, 0, 4999.91, 999, 106, 5000.04, 0, 4999.92, 999
107, 0.038993, 1, 0.038724, 999, 107, 0.013997, 1, 0.015868, 999, 107, 0.024995, 1, 0.00924599, 999, 107, 12.992, 1, 12.8981, 999, 107, 0.007998, 1, 0.00864795, 999, 107, 10.8064, 1, 10.8478, 999, 107, 8.64368, 1, 8.64657, 999, 107, 11.54, 1, 11.6975, 999, 107, 0.010998, 1, 0.034755, 999, 107, 5000.06, 0, 4999.93, 999, 107, 0.270958, 1, 0.048595, 999, 107, 28.8966, 1, 28.8965, 999, 107, 0.006998, 1, 0.00978212, 999, 107, 0.299953, 1, 0.230138, 999, 107, 0.307952, 1, 0.193514, 999, 107, 0.012997, 1, 0.0139031, 999, 107, 0.005998, 1, 0.0131169, 999, 107, 0.005998, 1, 0.0180521, 999, 107, 39.468, 1, 39.4668, 999, 107, 0.114982, 1, 0.022748, 999, 107, 3.17752, 1, 0.831709, 999, 107, 0.009997, 1, 0.029023, 999, 107, 0.008998, 1, 0.017975, 999, 107, 0.004998, 1, 0.00623493, 999, 107, 0.004998, 1, 0.018745, 999
