INSTANCE_ID, EagleUP_1.565.350_Time, EagleUP_1.565.350_opt, EagleUP_1.565.350_solved, EagleUP_1.565.350_PAR, INSTANCE_ID, SAT09referencesolver:TNM_2009-03-22_Time, SAT09referencesolver:TNM_2009-03-22_opt, SAT09referencesolver:TNM_2009-03-22_solved, SAT09referencesolver:TNM_2009-03-22_PAR, INSTANCE_ID, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_Time, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_opt, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_solved, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_PAR, INSTANCE_ID, adaptg2wsat2011_2011-03-02_Time, adaptg2wsat2011_2011-03-02_opt, adaptg2wsat2011_2011-03-02_solved, adaptg2wsat2011_2011-03-02_PAR, INSTANCE_ID, sattime2011_2011-03-02_Time, sattime2011_2011-03-02_opt, sattime2011_2011-03-02_solved, sattime2011_2011-03-02_PAR, INSTANCE_ID, MPhaseSAT_M_2011-02-16_Time, MPhaseSAT_M_2011-02-16_opt, MPhaseSAT_M_2011-02-16_solved, MPhaseSAT_M_2011-02-16_PAR, INSTANCE_ID, march_rw_2011-03-02_Time, march_rw_2011-03-02_opt, march_rw_2011-03-02_solved, march_rw_2011-03-02_PAR, INSTANCE_ID, SAT09referencesolver:march_hi_hi_Time, SAT09referencesolver:march_hi_hi_opt, SAT09referencesolver:march_hi_hi_solved, SAT09referencesolver:march_hi_hi_PAR, INSTANCE_ID, SAT09referencesolver:gnovelty+2_2009-03-22_Time, SAT09referencesolver:gnovelty+2_2009-03-22_opt, SAT09referencesolver:gnovelty+2_2009-03-22_solved, SAT09referencesolver:gnovelty+2_2009-03-22_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
104,5000.02,0,4999.91,999,104,5000.09,0,5000.01,999,104,262.183,1,262.182,999,104,5000.08,0,4999.92,999,104,5000.06,0,4999.82,999,104,5000.04,0,4999.92,999,104,5000.04,0,5000.02,999,104,5000.09,0,4999.91,999,104,5000.06,0,4999.91,999,104,34999,147000,34090,145983,0.026664711,0.006966565,0.233520341,0.495004669,0.588455468,0,1,0.721488557,8.91E-05,0.066317194,8.80E-05,0.000176005,0.166374044,0,0,0.962481933,8.91E-05,0.290618982,1.37E-05,0.000301405,2.717572282,0.226885493,0.170302875,0,1,3.364231406,4.38E-05,0.394771386,0,0.000157553,2.321891102,0.493934225,0.000180883,0.29433272,2.74E-05,0.00063706,0.000135437,0.244809273,2.74E-05,0.000424707,2.967476159,0.101781927,0.242318255,0.031746032,0.4,2.246093802,5.755555556,0.074668261,5,6,0.556149027,4.462365591,0.563061948,1,16,8,2,5,3,4,90.38565242,0.352206389,39.75,178.5,134.25,51,112,65.16666667,82.75,0.392707848,0.575669775,4.40E-05,1,0.70292279,0.086263456,0.565410545,0.206523444,0.387344113,0.091841821,0.652513858,0.001701198,0.720919718,0.173912323,0.027707225,0.12326444,0.046891332,0.07902888,3256,1.00593,3684.5,1.41421,3684.5,0,0,1.38141,0.875294,1.14094,0.370934,850,0.0907943,7472.25,0.00623548,7456.5,7436,7464,0.186788,0.158682,0.839767,0.00544504,0.225040668,0.262321519,0.62,0.03,3.24,3.4,2.03,2.01,2.18,2.15,2.22,2.09
105,5000.03,0,4999.91,999,105,5000.04,0,4999.91,999,105,5000.04,0,4999.91,999,105,5000.08,0,4999.92,999,105,5000.04,0,4999.92,999,105,5000.04,0,4999.91,999,105,5000.12,0,5000.04,999,105,5000.14,0,5000.03,999,105,5000.04,0,4999.91,999,105,250,21250,250,21250,0,0,0.011764706,0.315226891,0.681107528,0.142857143,1,1.011631551,0.028,0,0.028,0.028,0,0,0,0,0.028,0.040270815,0.024705882,0.031388235,4.236500302,0.029993859,0.025748122,0,0.132867133,2.038922224,0.001785412,0.156040298,0.001035294,0.002541176,3.1541001,0.063764706,0.011717647,0,0.011717647,0.011717647,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,217.4,0.505937385,139,724,290,152,218,173,186,48.951861,0.052569044,45.25423729,57.47790055,52.82178218,46.56647399,49.74103586,47.01764706,48.60693642,0.060956251,0.821907867,4.18E-05,0.251146402,0.142755952,0.009603339,0.081807647,0.024566765,0.048267127,0.000100922,0.388095509,3.20E-05,0.000278226,0.000150231,6.07E-05,0.000127921,7.03E-05,9.26E-05,22.0736,0.241654,40.9505,0.132009,41,35,47,1.53507,0.283955,0.86812,0.161397,22.1762,0.195769,41.0515,0.125261,41,35,47,1.17415,0.405931,0.869051,0.0576765,0.619606897,0.715642962,0.06,0,0.01,60.03,0.43,2,1.16,2.05,2.07,2
106,598.007,1,597.993,999,106,5000.06,0,4999.91,999,106,192.951,1,192.951,999,106,5000.04,0,4999.91,999,106,329.17,1,329.162,999,106,5000.1,0,4999.91,999,106,5000.07,0,4999.94,999,106,5000.06,0,4999.94,999,106,2470.61,1,2470.49,999,106,1500,30000,1500,30000,0,0,0.05,0.374133333,0.648880678,0.2,1,0.82787869,0.003333333,0,0.003333333,0.003333333,0,0,0,0,0.003333333,0.097098575,0.0024,0.004433333,3.664330563,0.079134755,0.060496132,0,0.377358491,3.014943108,0.000632556,0.220738911,0.0002,0.001066667,2.839973644,0.189766667,0.011710933,0.085826143,0.008533333,0.014966667,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,24.18584071,0.258387407,14,56,30,17,27,20,24,68.48214826,0.11974465,46.86206897,91.5,78.34782609,57.3125,73.12,63.95238095,69.70833333,0.166623779,0.695700197,7.89E-05,0.618498936,0.332399926,0.028815982,0.243731064,0.071501974,0.149760892,0.002709084,0.624941838,0.000286085,0.01369335,0.004907596,0.001035639,0.003471759,0.001509513,0.002304881,81.0213,0.333066,286.574,0.0887165,288,267,306,0.968847,0.303395,0.85964,0.0818773,64.4846,0.284961,285.631,0.0979949,289,272,303,0.296084,0.816457,0.842664,0.0606295,0.469912536,0.571052016,0.07,0,0.02,60.01,2.01,2.01,0.58,2.08,2.19,2
107,5000.02,0,4999.91,999,107,5000.05,0,4999.91,999,107,5000.03,0,4999.91,999,107,5000.11,0,5000.02,999,107,5000.07,0,4999.92,999,107,5000.06,0,4999.91,999,107,5000.09,0,4999.94,999,107,5000.06,0,4999.93,999,107,5000.06,0,4999.91,999,107,250,21250,250,21250,0,0,0.011764706,0.312470588,0.680220369,0.142857143,1,1.002384276,0.028,0,0.028,0.028,0,0,0,0,0.028,0.039600006,0.024564706,0.031341176,4.325616043,0.033438649,0.025268611,0,0.122123894,2.126722119,0.001732706,0.144989181,0.001035294,0.002352941,3.024920628,0.061882353,0.011717647,0,0.011717647,0.011717647,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,245.5555556,0.589106212,160,889,253,172,242,181,220,49.18281445,0.05749308,45.90804598,60.52418448,51.84782609,46.14364641,50.20930233,47.48360656,48.76126126,0.06799934,0.7279352,6.68E-05,0.235423428,0.13863191,0.012090896,0.104551265,0.028037048,0.056255246,0.000101908,0.371035853,3.27E-05,0.000274576,0.00015373,6.06E-05,0.000121757,7.44E-05,9.67E-05,21.6434,0.186241,41.2398,0.138712,41,34,48,1.54845,0.256386,0.865494,0.0627953,22.1147,0.197276,41.1992,0.130389,41,35,48,1.156,0.429532,0.868079,0.0620698,0.618475499,0.751582251,0.07,0,0.01,60.07,0.46,1.99,1.26,2.06,2.08,2
108,20.6569,1,20.6565,999,108,183.157,1,183.156,999,108,17.5163,1,17.5164,999,108,484.403,1,484.391,999,108,701.671,1,701.645,999,108,538.18,1,538.166,999,108,5000.05,0,4999.93,999,108,5000.09,0,4999.92,999,108,428.154,1,428.143,999,108,4999,21000,4876,20877,0.025225595,0.005891651,0.233558461,0.493284476,0.586846426,0,1,0.700445495,0.000622263,0.060978264,0.000615258,0.001025431,0.149904466,0,0,0.966470278,0.000622263,0.288099041,0.000143699,0.001580687,2.702660115,0.225965016,0.170542742,0,1,3.351220288,0.000306612,0.395397085,0,0.000910092,2.320700001,0.494850793,0.001257826,0.291220299,0.000287398,0.003257173,0.000944226,0.243677062,0.000335297,0.002347081,2.960872208,0.102585878,0.243710714,0.040816327,0.288888889,2.252902211,5,0,5,5,0,44.66666667,0.302099364,22,100,59,32,48,37,42,42.57053521,0.124753393,31.57575758,58.04545455,49.66666667,35.71428571,45.53658537,39.4516129,42.23076923,0.389880949,0.577465229,0.000347532,1,0.699640042,0.089094631,0.561248707,0.204203189,0.385867212,0.090245936,0.650867042,0.002117947,0.562801499,0.171090119,0.027624555,0.121429719,0.045777624,0.076898197,178.077,1.41876,1043.89,0.127534,1059,1036,1084,0.670075,0.751439,0.927573,0.728182,94.5373,0.112313,1061.6,0.0240533,1062,1022,1095,0.0917908,0.247453,0.826709,0.0117356,0.24966071,0.343978425,0.06,0.01,0.07,0.4,2.01,1.98,0.21,2.12,2.46,2
109,5000.06,0,4999.91,999,109,5000.05,0,4999.91,999,109,5000.09,0,4999.91,999,109,5000.03,0,4999.92,999,109,5000.1,0,5000.01,999,109,5000.1,0,5000.01,999,109,5000.15,0,5000.24,999,109,5000.05,0,4999.93,999,109,5000.05,0,4999.91,999,109,250,21250,250,21250,0,0,0.011764706,0.313989916,0.682838709,0.142857143,1,1.008714483,0.028,0,0.028,0.028,0,0,0,0,0.028,0.040227585,0.025035294,0.0312,4.336024602,0.031538047,0.023457011,0,0.119584055,2.071177905,0.001793318,0.152975978,0.001129412,0.002729412,3.104736015,0.064047059,0.011717647,0,0.011717647,0.011717647,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,224.9655172,0.528406749,161,803,241,162,218,177,198,49.26648736,0.04520111,46.11594203,58.67995019,51.68837209,47.56666667,49.79237288,47.91489362,48.51231527,0.064214987,0.716984871,0.000981621,0.228262875,0.121568375,0.01321313,0.094983827,0.027284748,0.054046515,0.000100692,0.377680703,3.16E-05,0.000236078,0.000161525,5.88E-05,0.000121219,7.13E-05,9.52E-05,21.9085,0.189236,40.7991,0.131139,41,34,48,1.51317,0.266437,0.863319,0.0602397,22.336,0.196113,41.3141,0.130983,41,35,48,1.19417,0.442772,0.869887,0.0622858,0.623907638,0.731515573,0.06,0,0.01,60.08,0.44,2.01,1.15,2.06,2.08,2
110,2266.23,1,2266.15,999,110,5000.02,0,4999.91,999,110,640.831,1,640.811,999,110,5000.04,0,4999.92,999,110,5000.06,0,5000.02,999,110,5000.03,0,4999.91,999,110,5000.05,0,4999.94,999,110,5000.05,0,4999.82,999,110,5000.02,0,4999.91,999,110,2000,40000,2000,40000,0,0,0.05,0.37434,0.651406263,0.2,1,0.829709968,0.0025,0,0.0025,0.0025,0,0,0,0,0.0025,0.101401183,0.0016,0.003575,3.717305484,0.078781027,0.061177547,0,0.395833333,3.011705165,0.000460875,0.232612612,0.000175,0.000875,2.857420732,0.18435,0.009060225,0.092834913,0.00605,0.01275,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,17.76859504,0.292726317,10,35,25,13,19,15,16,73.11947713,0.144506172,48.86666667,108.6190476,86.6,58.5,80.42857143,66.11764706,74.0952381,0.166125343,0.701880732,0.000123098,0.63602075,0.325087631,0.031365493,0.242712366,0.06957383,0.149170444,0.00276186,0.675521176,0.000106935,0.019480631,0.005182355,0.001004272,0.003471651,0.001491316,0.002302904,106.488,0.113027,383.112,0.0411285,382,365,400,0.958259,0.195558,0.856565,0.0198835,82.0787,0.122514,383.607,0.0486483,383,360,406,0.242267,0.398961,0.837872,0.0182622,0.465702073,0.549225969,0.1,0.01,0.04,60.01,2.01,2,0.76,2.14,2.22,2
111,5000.07,0,4999.91,999,111,4239.93,1,4239.83,999,111,146.816,1,146.817,999,111,293.975,1,293.971,999,111,776.183,1,776.167,999,111,5000.03,0,4999.92,999,111,5000.07,0,4999.92,999,111,5000.04,0,4999.91,999,111,5000.09,0,4999.91,999,111,40000,168000,38983,166901,0.026088295,0.006584742,0.233569601,0.495212331,0.588164066,0,1,0.716504024,7.79E-05,0.064766215,7.70E-05,0.000153913,0.162046128,0,0,0.96338548,7.79E-05,0.292109157,5.99E-06,0.000239663,2.722663596,0.229042563,0.171653604,0,1,3.376546301,3.82E-05,0.40141669,0,0.000143798,2.334056933,0.493016818,0.000158058,0.295890243,1.20E-05,0.000491309,0.000118293,0.246072887,2.40E-05,0.000323545,2.973449951,0.101986987,0.244755584,0.036363636,0.4,2.254517742,5.944444444,0.038533697,5,6,0.214559155,3.568421053,0.661477705,1,14,7,1,5,2,3,98.68666667,0.374325992,36.5,227,143,56.14285714,121,70.875,90.44444444,0.393835866,0.58046568,9.93E-07,1,0.708049854,0.086407947,0.571863958,0.203774384,0.385760242,0.093187064,0.654483826,0.000722254,0.891532636,0.176820721,0.027955057,0.125530152,0.047527204,0.079804784,7947,1.22683,4191.5,1.41421,4191.5,0,0,2.14605,1.06549,2.19491,0.871691,1728.25,0.912208,6417.5,0.66687,8482,0,8490,0.62957,1.3757,0.942236,0.21692,0.2254544,0.255363365,0.72,0.05,4.34,3.92,2.05,2,2.53,2.16,2.21,2.17
112,5000.04,0,4999.91,999,112,5000.09,0,5000.01,999,112,235.041,1,235.043,999,112,1310.79,1,1310.74,999,112,3048.64,1,3048.69,999,112,5000.07,0,4999.92,999,112,5000.1,0,5000.02,999,112,5000.09,0,4999.91,999,112,5000.06,0,4999.91,999,112,35000,147000,34086,146006,0.026814528,0.006807939,0.233456159,0.494966417,0.587806336,0,1,0.718550532,8.91E-05,0.065763347,8.80E-05,0.000176025,0.164314425,0,0,0.963070011,8.91E-05,0.290716053,6.85E-06,0.000308207,2.716192861,0.226793791,0.170120936,0,1,3.364946539,4.39E-05,0.39865453,0,0.000171226,2.332019212,0.49489747,0.000180828,0.294490259,1.37E-05,0.000643809,0.00013541,0.246236208,3.42E-05,0.000383546,2.971566412,0.101831057,0.243696754,0.035087719,0.333333333,2.249438219,5.931818182,0.042492477,5,6,0.248910279,4.1875,0.457684403,1,9,7,2,6,3,4,93.52683532,0.44648362,37.8,254,147.5,53.16666667,112,64.5,86.5,0.391413473,0.580553194,3.28E-05,1,0.704369291,0.085556799,0.56617526,0.202533356,0.384178968,0.091972388,0.651894259,0.001000666,0.75865536,0.174784725,0.027911576,0.123978401,0.046900903,0.079133975,1750.5,0.766285,7459.5,0.0107116,7459.5,7403,7403,1.02304,0.849803,0.890563,0.0790367,3701.6,1.75961,5927.2,0.559035,7399,0,7417,1.04777,1.87107,2.09988,1.34469,0.219396926,0.239527682,0.63,0.03,3.32,3.44,2.01,2,2.15,2.14,2.23,2.08
113,5000.03,0,4999.91,999,113,2222.28,1,2222.22,999,113,346.339,1,346.346,999,113,1832.23,1,1832.19,999,113,841.798,1,841.773,999,113,5000.09,0,4999.92,999,113,5000.09,0,4999.93,999,113,5000.04,0,4999.81,999,113,5000.04,0,4999.91,999,113,50000,210000,48710,208528,0.026483268,0.007059004,0.233589734,0.495336198,0.58757245,0,1,0.715278223,6.24E-05,0.064861918,6.16E-05,0.000123178,0.160905668,0,0,0.96401922,6.24E-05,0.28944981,4.80E-06,0.000196616,2.714327508,0.228692178,0.169676577,0,1,3.373370026,3.05E-05,0.401543967,0,0.000100706,2.331850795,0.490783012,0.000126468,0.293191469,9.59E-06,0.000412415,9.46E-05,0.243993395,2.40E-05,0.00027814,2.962710954,0.101969335,0.242025901,0.033898305,0.333333333,2.243892291,6,0,6,6,0,2.703296703,0.626464838,1,8,5,1,4,1,2,99.87585034,0.398921245,6,255,156,59.6,118,72.8,93.33333333,0.395678954,0.573323681,2.08E-05,1,0.704940552,0.087987507,0.571849165,0.207827257,0.390011525,0.09267569,0.651348467,0.001437429,0.799153896,0.175092058,0.028241237,0.124684115,0.047729306,0.079758073,2075,0,10567,0,10567,10567,10567,1.04467,0,0.87536,0,1790.33,0.44825,10650.3,0.00311458,10658,10614,10658,0.477909,0.856059,0.862546,0.0348793,0.227561076,0.252071752,0.94,0.05,6.59,4.97,2.01,2,2.73,2.19,2.23,2.19
114,1.09983,1,1.0999,999,114,50.3653,1,50.3637,999,114,17.3974,1,17.3973,999,114,13.5339,1,13.5351,999,114,164.464,1,164.465,999,114,219.62,1,219.634,999,114,5000.14,0,5000.16,999,114,5000.1,0,4999.95,999,114,29.2156,1,29.2164,999,114,750,15000,750,15000,0,0,0.05,0.374426667,0.649510452,0.2,1,0.828946087,0.006666667,0,0.006666667,0.006666667,0,0,0,0,0.006666667,0.098663063,0.004533333,0.008733333,3.654617916,0.082844769,0.05964489,0,0.333333333,3.021878561,0.001238222,0.231597897,0.000466667,0.002133333,2.851954538,0.185733333,0.020679111,0.078824207,0.015533333,0.0258,0.016565929,0.063261045,0.012866667,0.020733333,4.169440175,0.022769182,0.118264542,0.016284359,0.035573123,0.478649081,3,0,3,3,0,65.26136364,0.250417148,44,127,84,49,69,55,62,51.04794449,0.071896177,43.82608696,60.1031746,55.85416667,46.30769231,54.1981982,48.28,51.0212766,0.173445725,0.655358245,0.001855623,0.576625924,0.327835158,0.032699823,0.242822527,0.079144402,0.158591307,0.002771632,0.646382736,0.000285881,0.014868381,0.005396349,0.001045034,0.00343053,0.001568747,0.002278165,41.4089,0.18731,143.701,0.0786345,144,132,156,1.09877,0.224452,0.858984,0.0396802,33.9111,0.176015,143.345,0.0679371,144,130,156,0.417106,0.455118,0.841952,0.0295037,0.483635208,0.589377912,0.03,0,0.01,50.72,0.7,1.99,0.27,2.12,2.18,2
115,3650.44,1,3650.35,999,115,5000.07,0,4999.91,999,115,559.28,1,559.26,999,115,5000.05,0,4999.92,999,115,5000.05,0,4999.92,999,115,5000.04,0,4999.91,999,115,5000.08,0,4999.94,999,115,5000.01,0,5000.02,999,115,5000.1,0,4999.91,999,115,2000,40000,2000,40000,0,0,0.05,0.37711,0.649564416,0.2,1,0.835653571,0.0025,0,0.0025,0.0025,0,0,0,0,0.0025,0.102610428,0.00165,0.003425,3.726506242,0.081076798,0.061085908,0,0.375,3.036132405,0.000478,0.227847464,0.00015,0.000975,2.879782882,0.1912,0.0090724,0.093939005,0.006025,0.012175,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,17.925,0.258494041,9,36,24,13,21,15,17,73.95849798,0.161402138,48.86666667,128.7,87.6,60,80.52380952,65.8125,73,0.170104135,0.687020419,4.84E-05,0.61614646,0.338989978,0.028789152,0.248845385,0.073740425,0.149613248,0.002795862,0.692234175,0.000198334,0.016629823,0.005086472,0.001035768,0.003498782,0.001526841,0.002290354,104.678,0.117217,380.661,0.0451175,380,359,401,0.919668,0.20294,0.855108,0.0180633,80.5714,0.140526,385.87,0.0418473,384,364,406,0.238599,0.345233,0.839397,0.0185977,0.462281579,0.554715072,0.1,0,0.04,60.01,2.01,2.01,0.78,2.1,2.19,2
116,5000.04,0,4999.91,999,116,5000.07,0,4999.91,999,116,379.26,1,379.257,999,116,5000.12,0,5000.22,999,116,5000.1,0,5000.02,999,116,5000.08,0,4999.91,999,116,5000.09,0,4999.93,999,116,5000.09,0,4999.93,999,116,5000.01,0,4999.91,999,116,2000,40000,2000,40000,0,0,0.05,0.37578,0.648690813,0.2,1,0.831889499,0.0025,0,0.0025,0.0025,0,0,0,0,0.0025,0.10190682,0.00155,0.003525,3.715406355,0.079524379,0.05803628,0,0.388888889,3.002361443,0.000467937,0.229915928,0.000175,0.0009,2.864625023,0.187175,0.00906035,0.093507423,0.00575,0.012425,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,17.50819672,0.269812433,10,39,22,13,20,15,17,73.04541896,0.160842677,47.5,108.3684211,88.5,58.55555556,80.1875,64.47368421,72.13333333,0.167029347,0.664881232,0.000223915,0.638859906,0.319748564,0.030726168,0.240892474,0.076924585,0.15101843,0.0027393,0.674351932,0.000161408,0.023114687,0.00511322,0.000960982,0.00350666,0.001431103,0.002248939,113.588,0.6705,381.076,0.101511,386,360,404,0.983361,0.448336,0.883201,0.332431,84.4878,0.282852,376.122,0.12134,380.5,357,402,0.259107,1.0612,0.840642,0.062361,0.461435484,0.550231125,0.11,0.01,0.03,60.01,2.01,1.98,0.78,2.08,2.21,2
117,13.5429,1,13.5539,999,117,22.0416,1,22.0413,999,117,12.0072,1,12.0077,999,117,362.229,1,362.228,999,117,329.8,1,329.92,999,117,5000.04,0,4999.91,999,117,5000.09,0,4999.93,999,117,5000.07,0,4999.92,999,117,427.179,1,427.159,999,117,10000,42000,9742,41691,0.026483268,0.007411672,0.233671536,0.491218728,0.589393394,0,1,0.719020247,0.000311958,0.066761682,0.000307945,0.000513242,0.166469372,0,0,0.962701782,0.000311958,0.288386265,2.40E-05,0.000887482,2.70881641,0.228310294,0.170528318,0,1,3.375565606,0.000152354,0.393597066,0,0.000503706,2.316666837,0.491161162,0.00063247,0.291412341,4.80E-05,0.001798949,0.000473017,0.244393549,0.00011993,0.001295244,2.966369687,0.102244752,0.244736268,0.037037037,0.333333333,2.248655635,5.046753247,0.04183083,5,6,0.188842062,19.07017544,0.372526033,8,46,28,11,22,14,18,53.53819627,0.16845616,30.05263158,78.65,64.47368421,42.5,59.21052632,47.22222222,53.33333333,0.395026794,0.571718247,1.71E-05,1,0.703529068,0.088532025,0.569563192,0.210843882,0.388805989,0.09241043,0.654307496,0.002438981,0.742460881,0.176449283,0.028815341,0.124296007,0.047639349,0.078490748,385.118,1.2021,2022.06,0.25794,2146,2096,2169,0.708582,0.746449,0.900692,0.242324,166.526,0.452936,2130.37,0.013953,2129,2085,2167,0.101049,1.74782,0.828068,0.0177748,0.241508489,0.31464366,0.14,0.01,0.27,0.87,2.01,2.01,0.47,2.07,2.36,2.01
118,0.746885,1,0.747102,999,118,2.6286,1,2.62873,999,118,0.658898,1,0.659226,999,118,2.98854,1,2.98854,999,118,1.92171,1,1.92193,999,118,18.9361,1,18.9377,999,118,5000.1,0,5000.05,999,118,5000.05,0,4999.93,999,118,3.18751,1,3.18877,999,118,2500,10500,2421,10419,0.032631144,0.007774259,0.23236395,0.489439166,0.592532579,0,1,0.74958549,0.001259614,0.072439735,0.001239157,0.002065262,0.198892247,0,0,0.9513389,0.001259614,0.301292501,0.000383914,0.003455226,2.740448541,0.227267232,0.168319047,0,1,3.372847056,0.000620035,0.396390313,9.60E-05,0.00191957,2.326552809,0.494961129,0.002551339,0.3037512,0.000767828,0.006910452,0.001926811,0.251876693,0.00067185,0.004702947,3.001067339,0.101739486,0.245108826,0.04,0.25,2.269070485,4.89338843,0.06306852,4,5,0.339371833,115.6153846,0.370967288,76,326,143,87,120,93,104,34.12081226,0.062137577,30.44055944,40.7167382,36.93421053,31.78846154,35.25,32.75555556,33.65030675,0.393955947,0.573013435,2.95E-05,1,0.702435179,0.090464093,0.571163402,0.206142084,0.382843523,0.092574362,0.648864066,0.003198735,0.451966234,0.177480388,0.026824949,0.126657051,0.047258877,0.079280549,77.245,0.897483,527.622,0.0705245,530,508,550,0.72303,0.451338,0.888375,0.687141,49.0837,0.153746,529.739,0.0292539,530,508,549,0.138843,0.337935,0.832938,0.0148076,0.267571347,0.38110933,0.02,0.01,0.01,0.21,1.36,1.99,0.1,2.15,2.48,2
119,446.406,1,446.402,999,119,5000.07,0,4999.91,999,119,433.533,1,433.525,999,119,5000.1,0,5000.02,999,119,1648.64,1,1648.6,999,119,5000.02,0,4999.91,999,119,5000.06,0,4999.94,999,119,5000.08,0,4999.94,999,119,61.3907,1,61.3917,999,119,1250,25000,1250,25000,0,0,0.05,0.375616,0.651363805,0.2,1,0.832873541,0.004,0,0.004,0.004,0,0,0,0,0.004,0.097325022,0.00268,0.00576,3.657199658,0.076091621,0.058577791,0,0.348837209,2.975570157,0.00073936,0.22808844,0.00028,0.00136,2.838635552,0.18484,0.01369408,0.083940578,0.00968,0.01836,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,33.21698113,0.2710721,19,71,44,23,37,27,32,61.36005844,0.107415242,45.90697674,78.76190476,70.52173913,53.5483871,65.34285714,56.5625,61.03846154,0.161136778,0.695052008,0.000480805,0.611390213,0.323389653,0.027621158,0.234073371,0.071226055,0.144687234,0.002675153,0.665176409,0.000138176,0.019973539,0.004737919,0.000974403,0.00340661,0.001487654,0.00227727,68.0332,0.140019,239.251,0.051598,240,223,255,1.00815,0.223531,0.856007,0.0262203,56.827,0.343809,238.281,0.0894579,239,223,255,0.338298,0.775988,0.845855,0.0779928,0.472762617,0.586625275,0.06,0,0.02,60.01,2.01,1.98,0.46,2.11,2.2,2
