INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, glueminisat_2.2.5_Time, glueminisat_2.2.5_opt, glueminisat_2.2.5_solved, glueminisat_2.2.5_PAR, INSTANCE_ID, SAT09referencesolver:precosat_236_Time, SAT09referencesolver:precosat_236_opt, SAT09referencesolver:precosat_236_solved, SAT09referencesolver:precosat_236_PAR, INSTANCE_ID, minisathack:cir_minisat_2011-05-13\(simp\)_Time, minisathack:cir_minisat_2011-05-13\(simp\)_opt, minisathack:cir_minisat_2011-05-13\(simp\)_solved, minisathack:cir_minisat_2011-05-13\(simp\)_PAR, INSTANCE_ID, minisathackreference:minisat_2.2.0_Time, minisathackreference:minisat_2.2.0_opt, minisathackreference:minisat_2.2.0_solved, minisathackreference:minisat_2.2.0_PAR, INSTANCE_ID, minisathack:EBMiniSAT_2011-03-02_Time, minisathack:EBMiniSAT_2011-03-02_opt, minisathack:EBMiniSAT_2011-03-02_solved, minisathack:EBMiniSAT_2011-03-02_PAR, INSTANCE_ID, minisathack:contrasat_2011-03-02_Time, minisathack:contrasat_2011-03-02_opt, minisathack:contrasat_2011-03-02_solved, minisathack:contrasat_2011-03-02_PAR, INSTANCE_ID, minisathack:LR_GL_SHR_2011-03-02_Time, minisathack:LR_GL_SHR_2011-03-02_opt, minisathack:LR_GL_SHR_2011-03-02_solved, minisathack:LR_GL_SHR_2011-03-02_PAR, INSTANCE_ID, minisathack:MiniSAT_2.2.0-agile-26_Time, minisathack:MiniSAT_2.2.0-agile-26_opt, minisathack:MiniSAT_2.2.0-agile-26_solved, minisathack:MiniSAT_2.2.0-agile-26_PAR, INSTANCE_ID, SAT09referencesolver:glucose_1.0_Time, SAT09referencesolver:glucose_1.0_opt, SAT09referencesolver:glucose_1.0_solved, SAT09referencesolver:glucose_1.0_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, EBGlucose_1.0_Time, EBGlucose_1.0_opt, EBGlucose_1.0_solved, EBGlucose_1.0_PAR, INSTANCE_ID, Lingeling_587f\(fixed\)_Time, Lingeling_587f\(fixed\)_opt, Lingeling_587f\(fixed\)_solved, Lingeling_587f\(fixed\)_PAR, INSTANCE_ID, minisathack:minisat_psm_2011-04-01_Time, minisathack:minisat_psm_2011-04-01_opt, minisathack:minisat_psm_2011-04-01_solved, minisathack:minisat_psm_2011-04-01_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, rcl_2011-04-01_Time, rcl_2011-04-01_opt, rcl_2011-04-01_solved, rcl_2011-04-01_PAR, INSTANCE_ID, MPhaseSAT64_2011-05-14\(fixed\)_Time, MPhaseSAT64_2011-05-14\(fixed\)_opt, MPhaseSAT64_2011-05-14\(fixed\)_solved, MPhaseSAT64_2011-05-14\(fixed\)_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
91,5000.11,0,5000.03,999,91,5000.05,0,4999.92,999,91,5000.05,0,4999.93,999,91,5000.13,0,5000.34,999,91,5000.08,0,4999.93,999,91,5000.12,0,4999.93,999,91,5000.04,0,5000.13,999,91,5000.08,0,4999.93,999,91,5000.07,0,4999.94,999,91,5000.02,0,4999.92,999,91,5000.01,0,5000.01,999,91,5000,0,4999.91,999,91,5000.04,0,4999.92,999,91,5000,0,4999.93,999,91,5000.11,0,5000,999,91,5000.05,0,4999.91,999,91,5000.06,0,5000.02,999,91,5000.06,0,4999.95,999,91,67777,227761,26891,149114,1.520434346,0.527428679,0.180338533,0.420562744,0.677366292,0,1,1.516884886,0.00013822,0.72296979,7.44E-05,0.001599048,1.332003734,0,0.116622182,0.720361603,0.00013822,2.29973198,4.02E-05,0.003319608,2.342630822,0.207633534,0.246042941,0,0.884615385,2.196438362,4.75E-05,2.597345778,6.71E-06,0.001180305,2.260146027,0.381191572,0.00015258,1.976068912,4.02E-05,0.004385906,-1,0,-1,0,-512,-1,0,-1,0,0,5.115384615,0.082706767,4,6,0.585783129,790.8333333,0.175300032,655,1061,1061,655,845,670,802,24.65315562,0.098725548,21.75561798,29.05466541,29.05466541,21.75561798,26.22568579,22.43283582,24.27455621,0.275133864,0.890937788,0,0.986677102,0.601376627,0.00032216,0.556941272,0.040227174,0.156815883,0.11035515,0.676730702,0,0.240355567,0.240217361,0.034145468,0.171146006,0.062622018,0.073792461,481.5,0.544832,7717,0.00201585,7717,7706,7706,0.620265,0.319028,0.870349,0.0192937,1175.5,0.869828,6701.38,0.404176,7637.5,0,7692,0.408032,1.66244,0.93456,0.143622,0.060993662,0.227616306,1.26,0.03,1.99,60.02,2.02,2,2.43,2.16,2.26,2
92,5000.05,0,4999.93,999,92,5000.11,0,4999.92,999,92,5000.05,0,5000.03,999,92,5000.05,0,4999.93,999,92,5000.11,0,5000.03,999,92,5000.08,0,4999.92,999,92,5000.12,0,4999.93,999,92,5000.06,0,4999.92,999,92,5000.06,0,4999.92,999,92,5000.07,0,4999.92,999,92,5000.01,0,4999.91,999,92,5000.08,0,4999.91,999,92,5000.13,0,4999.95,999,92,5000.09,0,5000.01,999,92,5000.13,0,5000.17,999,92,5000.04,0,5000.01,999,92,5000.04,0,4999.92,999,92,5000.11,0,5000.03,999,92,40286,134663,15806,87498,1.548778945,0.539040892,0.180644129,0.42873812,0.677272851,0,1,1.523918861,0.000233749,0.711090714,0.000126534,0.002340883,1.350382872,0,0.127922924,0.72254223,0.000233749,1.991106621,6.86E-05,0.004285812,2.435503481,0.201303329,0.243825174,0,0.875,2.27157024,8.14E-05,2.224587582,1.14E-05,0.001531464,2.307469885,0.38104871,0.000255634,1.745730077,6.86E-05,0.005691559,-1,0,-1,0,-512,-1,0,-1,0,0,5.461254613,0.097821411,4,6,0.772053387,1561,0.377199035,873,2373,2373,873,2373,1148,1850,31.06985992,0.144312842,25.53837343,38.05243243,38.05243243,25.53837343,38.05243243,30.27138643,30.41724739,0.270283968,0.894886279,1.00E-09,0.983186824,0.594583964,0.001377631,0.559354802,0.039354458,0.156904676,0.106130241,0.706710103,0,0.240355269,0.240201662,0.026422487,0.170586899,0.061744516,0.073112084,585.833,1.71816,3606,0.489996,4323.5,0,4360,0.79755,0.91414,0.93198,0.21536,496.733,0.0785663,4384.93,0.0120876,4397,4314,4433,0.141722,0.25136,0.883185,0.00774695,0.071663443,0.255153981,0.74,0.01,0.7,60.01,2.01,1.99,2.28,2.12,2.31,2
93,5000.12,0,4999.93,999,93,3414.61,2,3414.51,999,93,5000.03,0,4999.92,999,93,5000.1,0,5000.03,999,93,5000.13,0,5000.03,999,93,5000.04,0,4999.93,999,93,1934.33,2,1934.3,999,93,5000.08,0,5000.22,999,93,5000.09,0,4999.93,999,93,5000.01,0,5000.02,999,93,5000.07,0,5000.01,999,93,5000.04,0,4999.91,999,93,5000.11,0,5000.04,999,93,5000.03,0,4999.93,999,93,762.1,2,762.085,999,93,5000.02,0,4999.81,999,93,5000.04,0,4999.92,999,93,1466.06,2,1466.03,999,93,22886,76038,8915,48940,1.567134044,0.553698406,0.182161831,0.43826232,0.681254571,0,1,1.535633827,0.000411031,0.706575309,0.000224341,0.003589456,1.376970582,0,0.148263179,0.727462199,0.000411031,1.693140716,0.000122599,0.005619125,2.548590589,0.196363406,0.240667862,0,0.875,2.37422956,0.000147007,1.859446668,2.04E-05,0.002022885,2.366662724,0.385451573,0.000452941,1.506139272,0.000122599,0.007519412,0.002674186,0.858276949,8.17E-05,0.034205149,5.338444608,0.096843688,0.805375511,0.006947455,0.694179325,2.850430268,5.575601375,0.09170993,4,6,0.720733415,1286.428571,0.310575818,760,1925,1925,760,1656,790,1364,31.98275252,0.105187528,25.48026316,36.21443889,36.21443889,25.48026316,34.23532468,29.07111437,33.27341772,0.266939727,0.888741498,1.63E-07,0.975668729,0.594148162,0.00454106,0.537066931,0.04297953,0.157890296,0.100996472,0.742035428,0,0.240354696,0.240163032,0.019731605,0.16957145,0.057515027,0.072510429,133.471,0.66603,2400.47,0.0097109,2392,2368,2423,0.579539,0.35768,0.855344,0.0176833,274.029,0.0843494,2403.09,0.0117042,2404,2363,2429,0.16078,0.263694,0.878937,0.00480272,0.092650988,0.33551023,0.41,0,0.23,59.09,2.01,2,1.23,2.08,2.36,2
94,5000.09,0,4999.93,999,94,5000.05,0,4999.81,999,94,5000.07,0,5000.32,999,94,5000.04,0,4999.93,999,94,5000.13,0,5000.03,999,94,5000.05,0,4999.93,999,94,5000.1,0,5000.03,999,94,5000.05,0,4999.93,999,94,5000.13,0,4999.94,999,94,5000.09,0,5000.02,999,94,5000.03,0,4999.91,999,94,5000.09,0,5000.01,999,94,5000.08,0,4999.96,999,94,5000.04,0,4999.93,999,94,5000.13,0,5000.17,999,94,5000.04,0,5000.01,999,94,5000.1,0,4999.92,999,94,5000.06,0,4999.94,999,94,44362,148436,17436,96592,1.54427621,0.53673182,0.180511844,0.427220159,0.677044913,0,1,1.52248832,0.000212172,0.712668767,0.000114705,0.002179399,1.34662444,0,0.125341643,0.721933493,0.000212172,2.045615779,6.21E-05,0.004089366,2.416522219,0.202449467,0.24432589,0,0.875,2.258034486,7.37E-05,2.29107356,1.04E-05,0.001459748,2.297336115,0.380797582,0.000232175,1.787795748,6.21E-05,0.00542488,-1,0,-1,0,-512,-1,0,-1,0,0,5.381355932,0.098030705,4,6,0.765583675,1394,0.1685926,1110,1736,1736,1110,1736,1261,1469,25.48208939,0.032748137,24.58738739,26.71477195,26.71477195,24.58738739,26.71477195,24.86122125,25.76497696,0.271212425,0.895609584,0,0.979521475,0.595345418,0.001132207,0.560366278,0.039555907,0.1568028,0.106940153,0.700996901,0,0.240355337,0.24020636,0.027697935,0.170703639,0.062047059,0.073203522,418.2,1.1875,4834.4,0.00679404,4827,4805,4833,0.714507,0.654581,0.874368,0.0481067,1013.43,1.7221,4492.71,0.287984,4825,4761,4885,0.535223,2.77897,1.01888,0.496903,0.064938315,0.282351522,0.82,0.02,0.85,60.01,2.01,1.99,2.36,2.13,2.36,2
95,5000.13,0,5000.03,999,95,5000.05,0,4999.92,999,95,5000.05,0,4999.92,999,95,5000.09,0,4999.93,999,95,5000.12,0,5000.14,999,95,5000.07,0,4999.92,999,95,5000.06,0,4999.93,999,95,5000.08,0,4999.93,999,95,5000.06,0,4999.93,999,95,5000,0,4999.92,999,95,5000.05,0,5000.01,999,95,5000.05,0,4999.91,999,95,5000.14,0,4999.96,999,95,5000.08,0,5000.13,999,95,5000.15,0,5000.18,999,95,5000.1,0,5000.01,999,95,5000.09,0,5000.02,999,95,5000.04,0,4999.96,999,95,62686,210488,24821,137645,1.525522743,0.529209198,0.180326201,0.421856707,0.677310263,0,1,1.517021729,0.000149654,0.720471345,8.06E-05,0.001692116,1.334358843,0,0.117672273,0.720360347,0.000149654,2.250818629,4.36E-05,0.003450906,2.356884431,0.207147349,0.246137282,0,0.88,2.214365894,5.14E-05,2.539832223,7.27E-06,0.001227796,2.268601474,0.380842021,0.000164784,1.941340174,4.36E-05,0.004562461,-1,0,-1,0,-512,-1,0,-1,0,0,5.186206897,0.09054279,4,6,0.669003322,843,0.216282422,619,1172,1172,619,844,757,823,24.46110301,0.147154841,19.84082625,28.11262799,28.11262799,19.84082625,27.54953765,20.37479806,26.42772512,0.274252406,0.892544727,0,0.990798671,0.599742076,0.000378984,0.55942116,0.040042558,0.156702546,0.109804038,0.680641985,0,0.240355531,0.240215079,0.033604236,0.17108587,0.062617944,0.073737482,2633.33,1.56893,4684.33,0.86605,6996,0,6996,1.55407,1.24908,1.18669,0.482554,899.889,0.477275,7070.67,0.00714393,7086,6984,7103,0.323096,1.56504,0.898163,0.0304837,0.057804889,0.210893966,1.17,0.02,1.71,60.02,2.02,2,2.47,2.14,2.32,2
96,5000.07,0,4999.93,999,96,5000.03,0,4999.92,999,96,5000.12,0,5000.02,999,96,5000.07,0,4999.93,999,96,5000.04,0,4999.93,999,96,5000.07,0,4999.93,999,96,5000.12,0,5000.03,999,96,5000.11,0,4999.93,999,96,5000.03,0,4999.92,999,96,5000.01,0,4999.91,999,96,5000.01,0,4999.91,999,96,5000.09,0,5000.01,999,96,5000.06,0,4999.95,999,96,5000.01,0,5000.13,999,96,5000.09,0,4999.96,999,96,5000.05,0,4999.91,999,96,5000.1,0,5000.02,999,96,5000.06,0,4999.83,999,96,36410,121578,14260,78857,1.553295933,0.541752793,0.180833661,0.430527202,0.677995129,0,1,1.524348471,0.000258824,0.70956161,0.000140252,0.002524544,1.354747505,0,0.130540092,0.722916165,0.000258824,1.934470616,7.61E-05,0.00450182,2.454527793,0.201232647,0.243993268,0,0.875,2.295796921,9.04E-05,2.156873789,1.27E-05,0.00161051,2.320295684,0.381335836,0.00028305,1.701662534,7.61E-05,0.005985518,-1,0,-1,0,-512,-1,0,-1,0,0,5.454545455,0.097080395,4,6,0.763984207,1203.666667,0.277202028,932,1899,1899,932,1310,984,1087,28.16052544,0.100421678,24.98175966,33.82464455,33.82464455,24.98175966,28.93928243,26.19405941,28.00203252,0.269033583,0.893359116,3.00E-09,0.988187294,0.594304006,0.001642786,0.552627478,0.039251526,0.157012823,0.105321681,0.712301361,0,0.24035519,0.240196083,0.025335524,0.17050723,0.061322767,0.073045045,216.833,0.672142,3912.67,0.0208116,3929,3805,3984,0.558602,0.290743,0.859943,0.0165637,451.176,0.0775917,3918.47,0.0110569,3919,3846,3953,0.153044,0.525358,0.882039,0.00610515,0.076385825,0.310297876,0.66,0.01,0.57,60.01,2.01,1.99,2.05,2.11,2.33,2
97,5000.05,0,4999.93,999,97,5000.04,0,4999.92,999,97,5000.05,0,4999.92,999,97,5000.11,0,4999.93,999,97,5000.05,0,4999.93,999,97,5000.12,0,5000.03,999,97,5000.12,0,5000.03,999,97,5000.1,0,4999.93,999,97,5000.06,0,4999.93,999,97,5000.03,0,4999.92,999,97,5000.08,0,4999.91,999,97,5000.04,0,4999.91,999,97,5000.14,0,5000.23,999,97,5000.07,0,5000.02,999,97,5000.07,0,4999.95,999,97,5000.06,0,5000.01,999,97,5000.1,0,5000.02,999,97,5000.12,0,4999.97,999,97,55875,177646,20430,104196,1.734948605,0.704921494,0.196072786,0.392645653,0.669255372,0,1,1.267955482,0.000165083,0.542989057,9.79E-05,0.002104748,1.15073754,0,0.155073131,0.832834274,0.000165083,1.891790401,5.76E-05,0.004280395,2.163119309,0.158213366,0.180900575,0,0.872340426,2.133472961,6.39E-05,1.773194833,9.60E-06,0.001497178,1.986656436,0.423778264,0.000180376,1.579972038,5.76E-05,0.003512611,-1,0,-1,0,-512,-1,0,-1,0,0,5.507614213,0.092598065,4,6,0.721043948,1510,0.103247561,1312,1693,1693,1312,1693,1312,1525,26.21628664,0.149265103,21.47256098,31.05639344,31.05639344,21.47256098,31.05639344,21.47256098,26.11990549,0.395674022,0.582232484,4.00E-09,0.990725221,0.585286211,0.031062916,0.571759349,0.153553128,0.537680824,0.081322499,0.722323014,0,0.239719084,0.174889775,0.024640897,0.078447486,0.059590592,0.063793819,879.25,0.481271,5064.25,0.0109923,5074.5,4990,5093,0.900624,0.415061,0.877226,0.032763,1022.92,0.293353,5093.75,0.0111637,5091.5,5029,5156,0.273,1.65163,0.883891,0.0255116,0.093184271,0.35549041,0.87,0.01,1.15,60.04,2.01,2.01,1.9,2.12,2.3,2
98,5000.1,0,4999.93,999,98,5000.03,0,4999.92,999,98,5000.05,0,4999.92,999,98,5000.09,0,5000.03,999,98,5000.07,0,5000.23,999,98,5000.05,0,4999.93,999,98,5000.11,0,4999.93,999,98,5000.06,0,4999.93,999,98,5000.05,0,4999.93,999,98,5000.06,0,5000.02,999,98,5000.02,0,4999.91,999,98,5000.04,0,4999.91,999,98,5000.05,0,4999.93,999,98,5000.02,0,4999.93,999,98,5000.12,0,5000.04,999,98,5000.08,0,4999.91,999,98,5000.05,0,4999.92,999,98,5000.08,0,4999.95,999,98,51138,162526,18664,95209,1.739927132,0.707044502,0.196031888,0.394384718,0.6702074,0,1,1.275211078,0.00018056,0.540652065,0.000107158,0.002250321,1.155471868,0,0.158157317,0.833083007,0.00018056,1.847946315,6.30E-05,0.004474367,2.174467098,0.156825073,0.180145124,0,0.892473118,2.123339168,7.00E-05,1.730448685,1.05E-05,0.001564978,1.989065461,0.423646924,0.000197344,1.550851573,6.30E-05,0.003676123,-1,0,-1,0,-512,-1,0,-1,0,0,5.482142857,0.092762416,4,6,0.718415952,1299.285714,0.407111285,793,2413,2413,793,1687,909,1098,20.03860134,0.276388433,14.59520807,30.95317033,30.95317033,14.59520807,25.61232958,16.22772277,18.3184765,0.394870493,0.583296139,1.00E-08,0.992352541,0.586030391,0.030636832,0.571900919,0.153583702,0.531782162,0.080668899,0.727373211,0,0.239717753,0.175059916,0.024174488,0.078426296,0.058753136,0.063760681,1149.2,0.647074,3696.4,0.55918,4613,0,4651,1.13916,0.59263,0.947612,0.167021,896.714,0.115071,4636.29,0.00621652,4637,4598,4662,0.2281,1.07144,0.878453,0.00839887,0.098729147,0.478918367,0.81,0.01,0.95,60.04,2.01,1.99,1.74,2.11,2.31,2
99,4768.12,1,4768.07,999,99,5000.07,0,4999.92,999,99,5000.04,0,4999.92,999,99,5000.08,0,4999.93,999,99,5000.07,0,4999.93,999,99,5000.13,0,5000.03,999,99,5000.07,0,5000.03,999,99,5000.04,0,4999.93,999,99,5000.06,0,4999.91,999,99,5000.05,0,5000.02,999,99,5000.01,0,4999.91,999,99,5000.1,0,5000.21,999,99,5000.08,0,5000.34,999,99,5000.02,0,4999.93,999,99,585.525,1,585.518,999,99,5000.08,0,4999.91,999,99,5000.12,0,4999.92,999,99,728.731,1,728.71,999,99,65983,209942,24191,123324,1.727584639,0.70236126,0.196158088,0.389536917,0.666906222,0,1,1.255051263,0.000139629,0.549487941,8.27E-05,0.001860196,1.141240477,0,0.150311375,0.834038792,0.000139629,1.976533647,4.87E-05,0.003940839,2.132867392,0.160223701,0.182911611,0,0.88,2.11381415,5.38E-05,1.856016222,8.11E-06,0.001378483,1.968721617,0.423672602,0.000153255,1.635944406,4.87E-05,0.003348902,-1,0,-1,0,-512,-1,0,-1,0,0,5.475,0.093467989,4,6,0.726273842,1149.2,0.586480338,690,2491,2491,690,868,843,854,16.90464282,0.38627377,11.24492754,29.15495785,29.15495785,11.24492754,16.80875576,11.42230131,15.89227166,0.399777271,0.575912056,6.00E-09,0.983969681,0.585332993,0.028754177,0.572128534,0.154714444,0.546338491,0.082532377,0.713743041,0,0.246085707,0.174799307,0.025789731,0.078666995,0.061123535,0.063791984,2893,1.09254,4540.25,0.666706,6032,0,6047,1.85418,0.776924,1.14288,0.434102,1254.5,0.463201,5459.8,0.351474,6059.5,0,6099,0.357625,1.77023,0.912289,0.119569,0.082510889,0.254592003,1.05,0.01,1.62,60.04,2.01,1.99,2.28,2.13,2.3,2
100,5000.11,0,4999.93,999,100,5000.03,0,4999.92,999,100,5000.03,0,5000.12,999,100,4668.07,1,4667.95,999,100,5000.12,0,5000.13,999,100,5000.12,0,4999.93,999,100,2570.3,1,2570.26,999,100,5000.04,0,4999.93,999,100,5000.04,0,5000.04,999,100,5000.05,0,4999.82,999,100,5000.02,0,4999.91,999,100,5000.08,0,5000.01,999,100,5000.07,0,4999.96,999,100,2024.52,1,2024.47,999,100,5000.1,0,4999.97,999,100,5000.02,0,4999.81,999,100,5000.1,0,4999.92,999,100,1986.46,1,1986.4,999,100,71356,227126,26201,133536,1.723407504,0.700859693,0.196209262,0.387653709,0.664768683,0,1,1.252641684,0.000128935,0.553590726,7.63E-05,0.001755658,1.135728835,0,0.148911155,0.835115624,0.000128935,2.01879381,4.49E-05,0.00378924,2.112319403,0.159432312,0.181500854,0,0.924528302,2.072763457,4.97E-05,1.895173897,7.49E-06,0.001325485,1.952351584,0.424170261,0.000141936,1.661139083,4.49E-05,0.003309969,-1,0,-1,0,-512,-1,0,-1,0,0,5.459854015,0.093926032,4,6,0.72955408,1021,0.53203442,691,2337,2337,691,914,695,858,18.24269306,0.286551641,13.63928113,28.16431322,28.16431322,13.63928113,23.55670103,13.70332851,16.44055944,0.402063438,0.574894841,0,0.990328503,0.584753867,0.029533696,0.572387718,0.154461877,0.550189978,0.082994549,0.710821186,0,0.243220828,0.174860967,0.026005859,0.078788244,0.061619708,0.06384949,1803.67,0.403977,6588.33,0.00994191,6579,6528,6579,1.35498,0.308352,0.91815,0.0431548,1227.78,0.212278,6621.67,0.00763358,6609,6550,6696,0.294265,1.29926,0.885239,0.0176196,0.087353188,0.310600803,1.13,0.02,1.89,60.02,2.01,1.99,2.47,2.13,2.31,2
101,5000.06,0,4999.83,999,101,5000.03,0,4999.91,999,101,5000.09,0,5000.22,999,101,5000.09,0,4999.93,999,101,5000.09,0,5000.13,999,101,5000.06,0,4999.93,999,101,5000.11,0,5000.03,999,101,5000.1,0,5000.03,999,101,5000.12,0,5000.03,999,101,5000.1,0,5000.02,999,101,5000.03,0,4999.91,999,101,5000.06,0,5001.51,999,101,5000.05,0,4999.93,999,101,5000.06,0,4999.92,999,101,5000.1,0,5000.05,999,101,5000.01,0,4999.91,999,101,5000.11,0,5000.22,999,101,5000.1,0,4999.93,999,101,29254,97456,11426,62993,1.560301068,0.547092534,0.181385233,0.434102457,0.679230349,0,1,1.528948644,0.000321978,0.707511944,0.000175039,0.00297567,1.364359637,0,0.137904212,0.724636071,0.000321978,1.81780812,9.52E-05,0.005000556,2.49702528,0.198801601,0.242369056,0,0.894736842,2.327538534,0.000113653,2.012881542,1.59E-05,0.00179385,2.341975111,0.382899687,0.00035286,1.608059274,9.52E-05,0.006667407,-1,0,-1,0,-512,-1,0,-1,0,0,5.532066508,0.094400621,4,6,0.744326801,1994.75,0.28171668,1171,2750,2750,1171,2750,1952,2106,29.20824248,0.132725864,24.87818182,35.46106557,35.46106557,24.87818182,35.46106557,27.78906917,28.70465337,0.266969442,0.892775428,2.90E-08,0.991827561,0.59337255,0.002683191,0.545892664,0.040085485,0.157272852,0.103337053,0.725895411,0,0.240354987,0.240183126,0.022588166,0.170187948,0.059527199,0.072867606,288.455,1.88473,2815,0.332122,3087,3035,3160,0.68719,0.808907,0.896717,0.166424,363.083,0.136407,3104.62,0.0129165,3116.5,3054,3148,0.162022,0.699136,0.879876,0.00784736,0.079071502,0.280801151,0.53,0.01,0.36,60.02,2.01,2,1.61,2.11,2.39,2
102,5000.05,0,4999.93,999,102,5000.09,0,5000.01,999,102,5000.08,0,4999.92,999,102,5000.04,0,4999.93,999,102,5000.04,0,4999.93,999,102,5000.05,0,5000.82,999,102,640.829,1,640.818,999,102,5000.1,0,4999.93,999,102,5000.03,0,4999.92,999,102,5000.1,0,5000.02,999,102,5000.09,0,5000.01,999,102,5000.07,0,4999.91,999,102,5000.05,0,4999.93,999,102,4184.86,1,4184.78,999,102,5000.13,0,4999.98,999,102,5000.04,0,4999.91,999,102,5000.09,0,5000.02,999,102,5000.05,0,4999.95,999,102,60823,193450,22269,113554,1.731285644,0.703594765,0.19610934,0.391068837,0.668072751,0,1,1.261114299,0.000151561,0.545944906,8.98E-05,0.001975841,1.145868684,0,0.152570583,0.833444881,0.000151561,1.934736383,5.28E-05,0.004103774,2.137400943,0.159264915,0.18198099,0,0.875,2.097832831,5.85E-05,1.815224749,8.81E-06,0.00143544,1.974830414,0.42367508,0.00016587,1.608454979,5.28E-05,0.003390457,-1,0,-1,0,-512,-1,0,-1,0,0,5.465909091,0.093323807,4,6,0.722936725,1379.8,0.285529646,1036,2150,2150,1036,1276,1188,1249,25.31978169,0.154741584,21.51851852,32.89591673,32.89591673,21.51851852,24.3354232,23.77509653,24.07395349,0.397718706,0.578162695,6.00E-09,0.986622133,0.584730839,0.030620368,0.572291128,0.155305383,0.542447706,0.081943855,0.71785956,0,0.242902258,0.174866688,0.025112802,0.078574123,0.060607324,0.06384685,2820.25,1.13295,4173.5,0.666691,5549.5,0,5562,1.85073,0.810438,1.19156,0.503929,1078.73,0.211056,5577.09,0.0121029,5557,5512,5661,0.274315,1.40438,0.884561,0.0183764,0.098424845,0.338718301,0.95,0.03,1.36,60.01,2.01,2,2.09,2.11,2.28,2
