INSTANCE_ID, MPhaseSAT_2011-02-15_Time, MPhaseSAT_2011-02-15_opt, MPhaseSAT_2011-02-15_solved, MPhaseSAT_2011-02-15_PAR, INSTANCE_ID, Sol_2011-04-04_Time, Sol_2011-04-04_opt, Sol_2011-04-04_solved, Sol_2011-04-04_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, PicoSAT_941_Time, PicoSAT_941_opt, PicoSAT_941_solved, PicoSAT_941_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, clasp_2.0-R4092-crafted_Time, clasp_2.0-R4092-crafted_opt, clasp_2.0-R4092-crafted_solved, clasp_2.0-R4092-crafted_PAR, INSTANCE_ID, SAT07referencesolver:minisat_SAT2007_Time, SAT07referencesolver:minisat_SAT2007_opt, SAT07referencesolver:minisat_SAT2007_solved, SAT07referencesolver:minisat_SAT2007_PAR, INSTANCE_ID, jMiniSat_2011_Time, jMiniSat_2011_opt, jMiniSat_2011_solved, jMiniSat_2011_PAR, INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, SAT09referencesolver:clasp_1.2.0-SAT09-32_Time, SAT09referencesolver:clasp_1.2.0-SAT09-32_opt, SAT09referencesolver:clasp_1.2.0-SAT09-32_solved, SAT09referencesolver:clasp_1.2.0-SAT09-32_PAR, INSTANCE_ID, sathys_2011-04-01_Time, sathys_2011-04-01_opt, sathys_2011-04-01_solved, sathys_2011-04-01_PAR, INSTANCE_ID, SApperloT2010_2011-05-15\(fixed\)_Time, SApperloT2010_2011-05-15\(fixed\)_opt, SApperloT2010_2011-05-15\(fixed\)_solved, SApperloT2010_2011-05-15\(fixed\)_PAR, INSTANCE_ID, sattime+_2011-03-02_Time, sattime+_2011-03-02_opt, sattime+_2011-03-02_solved, sattime+_2011-03-02_PAR, INSTANCE_ID, sattime_2011-03-02_Time, sattime_2011-03-02_opt, sattime_2011-03-02_solved, sattime_2011-03-02_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
65,1865.67,1,1865.62,999,65,5000.12,0,4956.06,999,65,5000.07,0,4999.84,999,65,2129.71,1,2129.68,999,65,94.4536,1,94.4527,999,65,899.892,1,899.867,999,65,388.098,1,388.089,999,65,422.684,1,422.682,999,65,357.761,1,357.278,999,65,241.729,1,241.748,999,65,625.726,1,625.698,999,65,0.438932,1,0.439814,999,65,1002.5,1,1002.48,999,65,47.8757,1,47.8744,999,65,250.881,1,250.951,999,65,222,26201,222,26201,0,0,0.008472959,1,0,1,1,0,0.019851213,1.131726279,0.009009009,0.099099099,0.334361837,0,0.011220946,0.924735697,0.019851213,0.240321744,0.009045456,0.026563872,5.031064474,0.282964029,0.156961476,0.127272727,0.841666667,3.556282156,0.007405329,0.357007415,0.000725163,0.011144613,4.845216592,0.075264303,0.008427228,0.002090048,0.00835846,0.008434793,-1,0,-1,0,-512,-1,0,-1,0,0,2.171945701,0.173730514,2,3,0.458957995,4604.333333,0.010233671,4538,4643,4643,4538,4643,4538,4632,41.41345757,0.006769454,41.05039845,41.73294473,41.73294473,41.05039845,41.73294473,41.05039845,41.45702953,0.716997731,0.096635036,0.636815154,0.98396577,0.785916108,0.659475897,0.733015616,0.674560998,0.696949483,7.07E-07,2.344840509,0,1.09E-05,2.28E-06,0,4.69E-07,0,1.60E-08,13.6928,3.62792,88.6882,0.0967002,89,79,99,24.4672,0.216722,0.996763,0.0401511,17.1252,0.25978,89.7685,0.0963224,89,79,101,26.5645,0.248309,0.997189,0.00191212,0.672892353,0.805501655,0.05,0,0.01,60.02,0.28,1.99,1.15,2.06,2.08,2
66,5000.07,0,5000.02,999,66,5000.11,0,4968.86,999,66,5000.1,0,4999.94,999,66,5000.08,0,5000.03,999,66,3613.11,1,3613,999,66,5000.05,0,4999.92,999,66,1600.36,1,1600.3,999,66,4170.77,1,4170.65,999,66,5000,0,4996.52,999,66,5000.04,0,4999.81,999,66,5000.06,0,4999.91,999,66,446.848,1,446.845,999,66,5000.08,0,4999.96,999,66,77.5062,1,77.5042,999,66,360.386,1,360.43,999,66,253,34386,253,34386,0,0,0.007357646,1,0,1,1,0,0.017917141,1.174181675,0.007905138,0.090909091,0.290266055,0,0.002442855,0.923050079,0.017917141,0.249860413,0.007910196,0.023875996,5.267583846,0.252223219,0.156863799,0.128065395,0.838235294,3.318756662,0.006981539,0.360304235,0.000639795,0.010091316,4.954150834,0.076949921,0.007324886,0.001654815,0.007270401,0.007328564,-1,0,-1,0,-512,-1,0,-1,0,0,2.095238095,0.140100318,2,3,0.314492201,3046,0.39380277,1496,4418,4418,1496,4418,1496,3224,58.79204538,0.089373342,52.4617474,65.32754011,65.32754011,52.4617474,65.32754011,52.4617474,58.58684864,0.719148183,0.090429967,0.653151529,0.983558838,0.786554433,0.666372024,0.735880561,0.677656094,0.701596025,1.65E-07,2.531740905,0,3.15E-06,5.23E-07,0,8.40E-08,0,2.00E-09,18.2982,6.38425,102.292,0.0932114,103,91,113,27.3461,0.210746,0.994106,0.0403738,27.2359,4.85887,102.074,0.0976783,102,90,114,31.1432,0.229638,0.996025,0.042069,0.710480395,0.838319834,0.06,0.01,0.01,60.04,0.44,2,1.67,2.07,2.08,2
67,5000.12,0,5000.02,999,67,5000.14,0,4963.55,999,67,5000.12,0,4999.94,999,67,5000.04,0,5000.13,999,67,5000.06,0,4999.82,999,67,4795.29,2,4795.2,999,67,2654.41,2,2654.43,999,67,4106.19,2,4106.09,999,67,5000.04,0,4996.94,999,67,5000.1,0,4999.92,999,67,2664.72,2,2664.65,999,67,5000.08,0,5000.03,999,67,5000.11,0,4999.99,999,67,5000.04,0,4999.91,999,67,5000.1,0,5000.02,999,67,232,28991,232,28991,0,0,0.008002484,1,0,1,1,0,0.019455354,1.140239213,0.00862069,0.094827586,0.299422204,0,0.002655997,0.919975165,0.019455354,0.249146127,0.008726846,0.025973578,5.091816175,0.253032786,0.156300064,0.127007299,0.82745098,3.354172192,0.007570572,0.359690804,0.000758856,0.010934428,4.826227712,0.080024835,0.007963232,0.001877491,0.007899003,0.00796799,-1,0,-1,0,-512,-1,0,-1,0,0,2.103896104,0.14502889,2,3,0.333560212,4082,0.005144537,4061,4103,4103,4061,4103,4061,4103,55.0645576,0.051475616,52.23007555,57.89903965,57.89903965,52.23007555,57.89903965,52.23007555,57.89903965,0.711168288,0.095598326,0.642679752,0.981394216,0.782433129,0.654157815,0.724668944,0.666741667,0.692834858,2.83E-07,2.465717429,0,4.62E-06,8.44E-07,0,1.64E-07,0,4.00E-09,14.3355,1.71883,92.5424,0.098652,93,82,104,25.4655,0.214772,0.995732,0.0106388,20.4194,0.252889,92.9231,0.0948975,93,81,104,28.9393,0.237302,0.99742,0.0018822,0.691542664,0.805158689,0.05,0,0.01,60.03,0.33,2,1.36,2.06,2.1,2
68,473.019,2,473.013,999,68,332.453,2,327.845,999,68,444.893,2,444.928,999,68,471.459,2,471.45,999,68,228.863,2,228.856,999,68,60.8347,2,60.837,999,68,59.7909,2,59.7895,999,68,70.3063,2,70.3062,999,68,396.468,2,396.128,999,68,203.681,2,203.675,999,68,69.9014,2,69.8979,999,68,845.077,2,845.079,999,68,210.691,2,210.689,999,68,5000.06,0,4999.91,999,68,5000.1,0,4999.92,999,68,174,16458,174,16458,0,0,0.010572366,1,0,1,1,0,0.025584805,1.032957236,0.011494253,0.109195402,0.331877645,0,0.003524122,0.908737392,0.025584805,0.247247025,0.011605298,0.033904484,4.77752782,0.253766079,0.154107559,0.125240848,0.802083333,3.359555282,0.009937172,0.357481152,0.001154454,0.014461052,4.560148798,0.091262608,0.010503225,0.002507442,0.010390084,0.010511605,-1,0,-1,0,-512,-1,0,-1,0,0,2.104046243,0.145111128,2,3,0.33388359,4709.666667,0.008134055,4669,4761,4761,4669,4761,4669,4699,37.42474369,0.075306356,34.22306238,41.08138788,41.08138788,34.22306238,41.08138788,34.22306238,36.9697808,0.684883078,0.114696655,0.600971497,0.975905623,0.776785769,0.616389614,0.708619352,0.631944793,0.662009275,1.69E-06,2.322500337,0,2.41E-05,4.85E-06,0,1.18E-06,2.00E-09,4.60E-08,11.0587,0.516265,66.8826,0.111671,67,57,76,19.7836,0.227013,0.994017,0.00442985,15.2177,0.260864,67.3373,0.105614,67,58,77,21.7488,0.250163,0.996443,0.0027738,0.689714847,0.806176795,0.03,0,0,60.02,0.13,1.99,0.62,2.07,2.09,2
69,542.092,2,542.081,999,69,268.574,2,264.519,999,69,387.397,2,387.391,999,69,404.522,2,404.515,999,69,174.545,2,174.542,999,69,61.0577,2,61.0587,999,69,63.2734,2,63.2771,999,69,78.616,2,78.6145,999,69,342.169,2,341.62,999,69,165.049,2,165.051,999,69,74.7916,2,74.792,999,69,1384.82,2,1384.78,999,69,217.192,2,217.202,999,69,5000.04,0,4999.91,999,69,5000.06,0,4999.91,999,69,191,19482,191,19482,0,0,0.009803922,1,0,1,1,0,0.02286659,1.061788794,0.010471204,0.104712042,0.360281357,0,0.012986346,0.917975567,0.02286659,0.238858696,0.010573863,0.030541012,4.949212878,0.283702997,0.155547763,0.126811594,0.825242718,3.563354593,0.008516117,0.355019369,0.00092393,0.012781029,4.721272698,0.082024433,0.00974453,0.002131952,0.009649933,0.009752592,-1,0,-1,0,-512,-1,0,-1,0,0,2.142105263,0.162997624,2,3,0.408766819,4648,0.005408694,4614,4674,4674,4614,4674,4614,4656,34.97373056,0.014958297,34.2399055,35.42219333,35.42219333,34.2399055,35.42219333,34.2399055,35.25909285,0.698486472,0.108857884,0.597184036,0.974644002,0.773021778,0.631083276,0.717321376,0.652364375,0.676144746,1.24E-06,2.316699534,0,1.89E-05,3.57E-06,0,9.37E-07,1.00E-09,3.30E-08,12.9001,0.569483,75.0706,0.107658,75,65,85,21.73,0.22241,0.994737,0.00462697,16.9921,0.24488,75.1728,0.101345,75,65,85,23.0998,0.247597,0.996501,0.00252077,0.650469558,0.783265077,0.03,0,0.01,60.02,0.17,1.98,0.74,2.07,2.07,2
70,1528,2,1527.96,999,70,1328.26,2,1313.79,999,70,1873.81,2,1873.75,999,70,2147.95,2,2147.93,999,70,857.948,2,858.003,999,70,203.23,2,203.222,999,70,178.147,2,178.142,999,70,238.199,2,238.202,999,70,1394.83,2,1394,999,70,1131.35,2,1131.32,999,70,188.068,2,188.067,999,70,5000,0,4999.93,999,70,1068.25,2,1068.24,999,70,5000.02,0,4999.91,999,70,5000.08,0,4999.92,999,70,195,20607,195,20607,0,0,0.009462804,1,0,1,1,0,0.02295013,1.069904147,0.01025641,0.102564103,0.320162843,0,0.003154268,0.912748095,0.02295013,0.247891712,0.010384821,0.030475081,4.995601701,0.253081587,0.154688019,0.127468582,0.813953488,3.321794754,0.008924028,0.357947578,0.000970544,0.012908235,4.708056337,0.087251905,0.009407806,0.002170695,0.009317222,0.009414277,-1,0,-1,0,-512,-1,0,-1,0,0,2.103092784,0.144587071,2,3,0.331825852,4690,0.003494894,4669,4709,4709,4669,4709,4669,4692,39.8878523,0.060577356,36.69080484,42.53132992,42.53132992,36.69080484,42.53132992,36.69080484,40.44142215,0.693183941,0.107683498,0.610702281,0.978176789,0.765150618,0.630119367,0.709093815,0.642241613,0.670814193,7.35E-07,2.397826538,0,1.13E-05,2.11E-06,0,4.86E-07,0,1.40E-08,13.3078,0.252035,75.6217,0.102684,75,67,86,21.9479,0.216175,0.994604,0.00283323,20.8631,3.83853,76.2231,0.10554,76,66,86,24.563,0.239194,0.995875,0.0319757,0.684118263,0.802959273,0.03,0,0.01,60.02,0.19,1.99,0.88,2.06,2.09,2
71,3357.35,1,3357.36,999,71,5000.1,0,4963.65,999,71,5000.14,0,5000.04,999,71,5000.09,0,5000.02,999,71,1923.99,1,1923.93,999,71,973.963,1,973.925,999,71,2297.89,1,2297.92,999,71,1235.77,1,1235.74,999,71,5000.08,0,4996.73,999,71,2028.76,1,2028.69,999,71,212.748,1,212.746,999,71,5000.08,0,5000.03,999,71,2804.59,1,2804.55,999,71,793.393,1,793.373,999,71,1174.59,1,1174.57,999,71,231,28738,231,28738,0,0,0.008038138,1,0,1,1,0,0.019534297,1.140131621,0.008658009,0.095238095,0.299427446,0,0.002679379,0.920036189,0.019534297,0.249115856,0.00873408,0.025993458,5.118231574,0.253457377,0.15646661,0.127753304,0.84063745,3.337721713,0.007597374,0.359690166,0.000695943,0.010995894,4.827865451,0.079963811,0.00799852,0.001889327,0.007933746,0.008003341,-1,0,-1,0,-512,-1,0,-1,0,0,2.104347826,0.145275999,2,3,0.334532428,3128.666667,0.045057927,2948,3292,3292,2948,3292,2948,3146,55.09877656,0.095975268,47.62727825,59.11533243,59.11533243,47.62727825,59.11533243,47.62727825,58.55371901,0.711450904,0.095490591,0.646019746,0.982411841,0.779895871,0.656222543,0.727832519,0.666171115,0.6930451,3.04E-07,2.454010666,0,4.97E-06,9.33E-07,0,1.77E-07,0,4.00E-09,13.3454,0.27198,92.3144,0.0911822,92,82,103,25.538,0.212583,0.995447,0.00228232,20.1135,0.244718,92.3405,0.0881289,92,82,103,29.008,0.228386,0.997563,0.00175446,0.699197243,0.821603706,0.04,0.01,0.01,60.03,0.33,1.99,1.34,2.07,2.08,2
72,1545.24,2,1545.21,999,72,1205.01,2,1190.21,999,72,1625.71,2,1625.66,999,72,1716.81,2,1716.77,999,72,903.037,2,903.085,999,72,181.446,2,181.441,999,72,182.7,2,182.705,999,72,236.451,2,236.45,999,72,1267.71,2,1266.95,999,72,564.688,2,564.666,999,72,194.484,2,194.482,999,72,3112.94,2,3112.83,999,72,764.229,2,764.218,999,72,5000.06,0,4999.91,999,72,5000.1,0,5000.02,999,72,201,21509,201,21509,0,0,0.009344925,1,0,1,1,0,0.021803901,1.096718888,0.009950249,0.104477612,0.346877695,0,0.012366916,0.921753685,0.021803901,0.239336103,0.009995816,0.029057604,4.9825276,0.28506184,0.15644045,0.127208481,0.83255814,3.566381622,0.00810791,0.356518617,0.000836859,0.012273932,4.720252044,0.078246315,0.009291031,0.002024659,0.009205449,0.009298433,-1,0,-1,0,-512,-1,0,-1,0,0,2.145,0.164149575,2,3,0.41393713,4616.333333,0.017819576,4500,4675,4675,4500,4675,4500,4674,37.86533055,0.027217066,36.54428755,39.05903743,39.05903743,36.54428755,39.05903743,36.54428755,37.99266667,0.709528787,0.102398793,0.621293263,0.97738071,0.780181123,0.64740525,0.726530656,0.664830313,0.688364357,1.38E-06,2.307676585,0,2.18E-05,4.10E-06,0,9.66E-07,1.00E-09,3.90E-08,13.9374,5.92564,79.6651,0.103512,80,70,90,22.3937,0.216539,0.994099,0.0309306,15.4287,0.261287,79.6543,0.0951728,80,70,90,23.8414,0.256646,0.996706,0.00232822,0.659718913,0.803429374,0.03,0.01,0,60.02,0.2,1.99,0.92,2.09,2.09,2
73,2969.2,1,2969.12,999,73,1452.71,1,1440.35,999,73,36.7904,1,36.7893,999,73,1234.43,1,1234.41,999,73,169.279,1,169.282,999,73,363.328,1,363.321,999,73,32.864,1,32.8636,999,73,668.302,1,668.288,999,73,656.855,1,656.248,999,73,315.535,1,315.526,999,73,618.746,1,618.744,999,73,564.568,1,564.572,999,73,155.401,1,155.4,999,73,216.357,1,216.359,999,73,193.193,1,193.186,999,73,202,22023,202,22023,0,0,0.009172229,1,0,1,1,0,0.022222492,1.105024794,0.00990099,0.103960396,0.309595128,0,0.003042274,0.916859647,0.022222492,0.248336756,0.009989556,0.029560005,4.960718854,0.255205894,0.155860037,0.128295255,0.827272727,3.364247642,0.008620825,0.359489451,0.000862734,0.012486945,4.667243812,0.083140353,0.009120078,0.002202889,0.009036008,0.009126822,-1,0,-1,0,-512,-1,0,-1,0,0,2.114427861,0.150551466,2,3,0.355673869,4631.666667,0.0179139,4572,4749,4749,4572,4749,4572,4574,45.7406538,0.081277663,40.54769425,49.04899388,49.04899388,40.54769425,49.04899388,40.54769425,47.62527328,0.705899731,0.101540214,0.629109561,0.981551424,0.773667782,0.644591582,0.723883504,0.657791001,0.684162838,1.09E-06,2.339739511,0,1.61E-05,3.09E-06,0,7.63E-07,1.00E-09,2.70E-08,10.558,0.285804,79.1866,0.0985249,79,69,89,22.543,0.213387,0.995063,0.0025215,17.5204,3.96127,79.8959,0.100761,80,71,89,24.7775,0.246063,0.995977,0.0328675,0.699426193,0.817334053,0.03,0,0.01,60.02,0.21,2,0.99,2.05,2.09,2
74,13.8079,1,13.8131,999,74,5000.14,0,4964.15,999,74,5000.1,0,4999.94,999,74,5000.05,0,4999.93,999,74,5000.13,0,4999.92,999,74,717.677,1,717.659,999,74,5000.07,0,4999.92,999,74,66.8098,1,66.8083,999,74,5000.09,0,4997.53,999,74,14.0299,1,14.0295,999,74,5000.07,0,4999.91,999,74,5000.04,0,4999.93,999,74,5000.14,0,5000.06,999,74,5000.09,0,5000.01,999,74,2230.9,1,2230.82,999,74,284,42826,284,42826,0,0,0.006631486,1,0,1,1,0,0.015726181,1.20044639,0.007042254,0.084507042,0.310158581,0,0.008803064,0.929318638,0.015726181,0.242553818,0.007098492,0.021061972,5.343198186,0.274020586,0.156762639,0.127582017,0.849673203,3.510691933,0.005940432,0.356244327,0.000537057,0.008873114,5.102075743,0.070681362,0.006603367,0.001627435,0.006561435,0.006608135,-1,0,-1,0,-512,-1,0,-1,0,0,2.180212014,0.176296592,2,3,0.471714822,4241.5,0.069904515,3945,4538,4538,3945,4538,3945,4538,49.45899898,0.028322926,48.05817541,50.85982256,50.85982256,48.05817541,50.85982256,48.05817541,50.85982256,0.726855734,0.087131126,0.653454852,0.984252143,0.79369075,0.677723668,0.740399232,0.687697174,0.708301851,5.90E-08,2.546159561,0,1.01E-06,1.91E-07,0,3.00E-08,0,0,30.3522,8.01505,115.198,0.0944229,115,104,127,30.3236,0.200614,0.993857,0.046754,27.7181,0.207885,115.899,0.0814723,116,104,128,34.8292,0.212976,0.99787,0.00156047,0.676356214,0.798972754,0.07,0,0.02,60.06,0.65,2,2.08,2.06,2.06,2
75,4304.24,2,4304.14,999,75,5000.08,0,4955.96,999,75,5000.05,0,4999.93,999,75,5000.04,0,4999.92,999,75,5000.1,0,5000.32,999,75,1266.18,2,1266.16,999,75,937.639,2,937.62,999,75,1236.99,2,1236.97,999,75,5000.07,0,4997.53,999,75,3587.3,2,3587.17,999,75,893.472,2,893.456,999,75,5000.01,0,4999.93,999,75,4096.4,2,4096.34,999,75,5000.06,0,4999.91,999,75,5000.1,0,4999.92,999,75,223,26441,223,26441,0,0,0.008433872,1,0,1,1,0,0.019769033,1.131905123,0.00896861,0.098654709,0.334380396,0,0.011194735,0.924662456,0.019769033,0.240108203,0.009076813,0.026360576,5.008056916,0.282357942,0.156677364,0.126888218,0.834710744,3.563287105,0.007379828,0.356199753,0.000756401,0.011081275,4.77170585,0.075337544,0.00838825,0.002102904,0.008320411,0.008396052,-1,0,-1,0,-512,-1,0,-1,0,0,2.18018018,0.176287017,2,3,0.471666593,4571.666667,0.014558128,4480,4636,4636,4480,4636,4480,4599,41.9248446,0.023847529,40.98794643,43.31039689,43.31039689,40.98794643,43.31039689,40.98794643,41.47619048,0.716685955,0.096625893,0.63768602,0.982329552,0.786545834,0.659201908,0.733313691,0.675913501,0.697324285,6.51E-07,2.325843903,0,8.85E-06,2.05E-06,0,4.34E-07,0,1.40E-08,16.0188,6.65679,89.0848,0.100524,89,79,101,24.4192,0.207379,0.994218,0.0344272,23.0805,6.27778,88.6491,0.0941191,89,79,99,27.0919,0.278912,1.00468,0.202895,0.66798781,0.806041179,0.05,0,0.01,60.01,0.29,1.98,1.17,2.09,2.07,2
76,5000.12,0,5000.02,999,76,5000.06,0,4960.15,999,76,5000.1,0,4999.93,999,76,5000.04,0,5002.33,999,76,5000.04,0,4999.92,999,76,3812.57,2,3812.45,999,76,2515.22,2,2515.28,999,76,3286.36,2,3286.29,999,76,5000.03,0,4997.02,999,76,5000.12,0,5000.02,999,76,2487.24,2,2487.17,999,76,5000.03,0,4999.93,999,76,5000.07,0,4999.95,999,76,5000.04,0,4999.91,999,76,5000.07,0,4999.92,999,76,254,34289,254,34289,0,0,0.007407623,1,0,1,1,0,0.017479493,1.166692235,0.007874016,0.090551181,0.321107168,0,0.009828225,0.926973665,0.017479493,0.241731591,0.007815918,0.023418589,5.24116578,0.277651614,0.156887855,0.126466754,0.865671642,3.562288658,0.006569679,0.356635662,0.00052495,0.009886553,4.945340311,0.073026335,0.007373178,0.001713535,0.007320132,0.00737846,-1,0,-1,0,-512,-1,0,-1,0,0,2.162055336,0.170440395,2,3,0.443062434,4499,0.019115359,4413,4585,4585,4413,4585,4413,4585,44.81539315,0.009482363,44.39043734,45.24034896,45.24034896,44.39043734,45.24034896,44.39043734,45.24034896,0.721106039,0.092142133,0.636494943,0.982853009,0.789580692,0.66770915,0.739358245,0.680459817,0.701325126,1.72E-07,2.445182417,0,2.62E-06,5.37E-07,0,9.40E-08,0,2.00E-09,18.9212,4.12965,103.079,0.0965831,103,92,115,27.8847,0.225837,0.996739,0.0244579,25.1441,2.45557,102.297,0.0968527,102,91,114,30.9129,0.235517,0.998698,0.0283083,0.671216274,0.81908301,0.06,0.01,0.01,60.03,0.44,1.99,1.59,2.06,2.09,2
77,3489.18,1,3489.09,999,77,5000.08,0,4961.85,999,77,5000.11,0,5000.04,999,77,5000.04,0,4999.92,999,77,399.364,1,399.414,999,77,731.741,1,731.785,999,77,1780.78,1,1780.77,999,77,3443.33,1,3443.26,999,77,5000.02,0,4996.95,999,77,1618.98,1,1618.93,999,77,886.246,1,886.227,999,77,5000.11,0,5000.03,999,77,96.1624,1,96.1621,999,77,5000.02,0,4999.91,999,77,956.159,1,956.139,999,77,253,34014,253,34014,0,0,0.007438114,1,0,1,1,0,0.017546135,1.166756639,0.007905138,0.090909091,0.320971718,0,0.009878285,0.927030046,0.017546135,0.241491436,0.007820309,0.023490328,5.221680277,0.277827872,0.156900036,0.127463863,0.872180451,3.529264915,0.006592728,0.356192364,0.000499794,0.009848886,4.970862709,0.072969954,0.007402671,0.001823086,0.007349915,0.007408714,-1,0,-1,0,-512,-1,0,-1,0,0,2.182539683,0.176990451,2,3,0.475222758,4481,0.048873019,4262,4700,4700,4262,4700,4262,4700,44.50286281,0.02604401,43.34382979,45.66189582,45.66189582,43.34382979,45.66189582,43.34382979,45.66189582,0.721614901,0.091563041,0.646950133,0.987605279,0.790477692,0.667954946,0.736421093,0.680254904,0.701975732,1.89E-07,2.458897913,0,2.98E-06,5.80E-07,0,1.04E-07,0,2.00E-09,14.9568,0.236381,102.13,0.0882614,102,91,113,27.3145,0.201445,0.995657,0.00191194,22.1837,0.233649,102.258,0.0830215,102,91,113,30.593,0.220256,0.997587,0.00166941,0.668523898,0.787283012,0.06,0.01,0.01,60.03,0.44,1.99,1.57,2.06,2.07,2
